fold,partition,iso,country_index,local_label,global_label,lat,lng,training_count
4,a,DE,1,1,9,53.12013065337935,11.912004473907139,98
4,a,DE,1,2,10,48.495697741719546,9.240012882323748,97
4,a,DE,1,3,11,51.98410316468085,13.528044833301632,103
4,a,DE,1,4,12,52.15639908930309,7.96225155694723,101
4,a,DE,1,5,13,50.567206377308516,11.052912152901785,98
4,a,DE,1,6,14,50.29202146304155,7.887909151065865,110
4,a,DE,1,7,15,48.39209299797365,11.947187945842856,78
4,b,DE,1,0,12,47.984404936460535,10.48978390526165,53
4,b,DE,1,1,13,53.277904414657016,13.105440540442864,65
4,b,DE,1,2,14,51.761039836768184,7.478273237287846,64
4,b,DE,1,3,15,53.07661652494974,8.248673328623541,67
4,b,DE,1,4,16,51.67785367462416,13.422765638427405,91
4,b,DE,1,5,17,51.06755506888374,10.583554394346944,68
4,b,DE,1,6,18,48.49441977072547,12.536289415602166,47
4,b,DE,1,7,19,52.87135534308969,10.795916325190694,73
4,b,DE,1,8,20,48.542316579829574,8.566363017478494,54
4,b,DE,1,9,21,54.248559357090166,9.488011481630693,64
4,b,DE,1,10,22,50.251035232546776,7.785950313874131,91
4,b,DE,1,11,23,49.68070158459674,10.642896170143192,63
4,c,DE,1,0,18,53.15332069377004,10.553846311183824,64
4,c,DE,1,1,19,49.153961000587906,10.33901950976456,45
4,c,DE,1,2,20,53.19042682650486,8.032383888642276,51
4,c,DE,1,3,21,51.68367520150798,14.107631918808188,46
4,c,DE,1,4,22,52.15661195997528,8.873231309057715,34
4,c,DE,1,5,23,50.285949353050036,11.714583154672686,45
4,c,DE,1,6,24,50.45337777512205,9.062083943815251,47
4,c,DE,1,7,25,51.274307127395126,10.510167046742893,41
4,c,DE,1,8,26,50.27248859444674,7.163596864282764,49
4,c,DE,1,9,27,47.83394240252141,10.633922650736856,42
4,c,DE,1,10,28,51.696905777013534,7.191283998333924,50
4,c,DE,1,11,29,48.16393489597236,8.587413955457114,33
4,c,DE,1,12,30,53.96182020683597,12.673480157017496,24
4,c,DE,1,13,31,49.28573907713589,8.334041864252479,34
4,c,DE,1,14,32,54.300201374804544,9.335549016465155,56
4,c,DE,1,15,33,48.501348975144175,12.5804060237021,45
4,c,DE,1,16,34,52.90841154693525,13.270344377759962,47
4,c,DE,1,17,35,51.98482646081974,12.352508498435474,47
4,coarse,DE,1,0,6,51.13033917954916,7.566877851176201,128
4,coarse,DE,1,1,7,48.325999751940564,11.525592069279854,104
4,coarse,DE,1,2,8,52.46943955675959,12.99789169141899,178
4,coarse,DE,1,3,9,50.66913260283603,10.819131721041115,115
4,coarse,DE,1,4,10,48.96291546870807,8.708602939826019,103
4,coarse,DE,1,5,11,53.524905244111935,9.210706916234072,172
4,fine,DE,1,0,20,51.8537872670695,10.305964620554034,27
4,fine,DE,1,1,21,49.15586697199529,10.42371149620643,40
4,fine,DE,1,2,22,48.48784369443571,12.561835521285452,46
4,fine,DE,1,3,23,50.14046018711472,7.134662937948299,47
4,fine,DE,1,4,24,54.563620287544516,9.137733720844944,34
4,fine,DE,1,5,25,51.924434265416984,12.441091593362033,44
4,fine,DE,1,6,26,53.56641799393971,9.924972598378696,60
4,fine,DE,1,7,27,50.78701958378991,10.026086754975868,33
4,fine,DE,1,8,28,49.902768069836306,8.881081776304882,38
4,fine,DE,1,9,29,50.34396885238392,11.68831882428854,49
4,fine,DE,1,10,30,51.668798882118054,14.11102141090423,45
4,fine,DE,1,11,31,51.84843052984437,6.979146941104557,36
4,fine,DE,1,12,32,53.230099940184196,7.920929372948746,43
4,fine,DE,1,13,33,48.454203144991936,8.44384946830368,46
4,fine,DE,1,14,34,52.92699793987921,13.837663014816453,32
4,fine,DE,1,15,35,51.03783777278932,8.010114997047081,33
4,fine,DE,1,16,36,47.87659654578099,10.498363448378699,46
4,fine,DE,1,17,37,53.909964138908975,12.56963736495569,25
4,fine,DE,1,18,38,52.33845929550426,8.71812742816318,34
4,fine,DE,1,19,39,52.881467903328534,11.59444991239253,42
4,a,ES,2,0,16,37.47909456600803,-4.560487785630247,134
4,a,ES,2,1,17,28.58703020672929,-14.080943748049894,75
4,a,ES,2,2,18,39.55225940163674,3.092082390788997,99
4,a,ES,2,3,19,38.67590122729679,-1.2299032053111463,129
4,a,ES,2,4,20,28.608793164620007,-17.4575293134589,36
4,a,ES,2,5,21,43.06089092437324,-7.082158128541301,112
4,a,ES,2,6,22,41.37859284085436,-3.461739933961293,115
4,a,ES,2,7,23,41.701817193214985,1.453008196174517,100
4,b,ES,2,0,24,42.02367198678223,-1.8963413628838253,66
4,b,ES,2,1,25,28.58703020672929,-14.080943748049894,75
4,b,ES,2,2,26,28.608793164620007,-17.4575293134589,36
4,b,ES,2,3,27,39.55225940163674,3.092082390788997,99
4,b,ES,2,4,28,37.209024528772886,-5.228334462737515,82
4,b,ES,2,5,29,38.86469595450479,-3.2944235216852262,61
4,b,ES,2,6,30,38.91835266133033,-0.6741543760896787,86
4,b,ES,2,7,31,43.13992017279911,-8.090507033001721,70
4,b,ES,2,8,32,41.72442521767125,1.9682936700840008,78
4,b,ES,2,9,33,40.65405443176677,-4.592481694855341,59
4,b,ES,2,10,34,37.201530691033796,-2.05194641953074,42
4,b,ES,2,11,35,43.11100275690111,-5.054364340002203,46
4,c,ES,2,0,36,41.934721677050135,-0.9581926489091503,33
4,c,ES,2,1,37,28.703221357518437,-17.84106318933664,26
4,c,ES,2,2,38,36.849252684745814,-5.593203386555839,40
4,c,ES,2,3,39,42.86520938070114,-8.321739886228157,46
4,c,ES,2,4,40,42.13528819314566,-2.9602304235027352,40
4,c,ES,2,5,41,40.60297139017122,-4.587583941642678,53
4,c,ES,2,6,42,28.65221568885455,-13.905353606091156,67
4,c,ES,2,7,43,39.55225940163674,3.092082390788997,99
4,c,ES,2,8,44,42.01430843572959,2.78600813526977,42
4,c,ES,2,9,45,39.03254663923596,-2.9554821582231026,59
4,c,ES,2,10,46,38.57809159501784,-6.291636627684002,17
4,c,ES,2,11,47,28.21413536796117,-16.05374865352454,18
4,c,ES,2,12,48,41.37895967033226,1.0236261296770408,36
4,c,ES,2,13,49,37.14739800900108,-3.5475323381856767,62
4,c,ES,2,14,50,38.08189610794262,-0.9320338060346011,51
4,c,ES,2,15,51,43.665118241936824,-7.641460136739816,24
4,c,ES,2,16,52,43.10315677690326,-5.176012853016161,43
4,c,ES,2,17,53,39.39310248033179,-0.314338969353989,44
4,coarse,ES,2,0,12,40.51075687647586,2.60587759016685,177
4,coarse,ES,2,1,13,28.6032520269519,-15.175761710118163,111
4,coarse,ES,2,2,14,43.02067451099682,-7.0234248855515755,116
4,coarse,ES,2,3,15,37.485059568894926,-4.522597613877827,137
4,coarse,ES,2,4,16,38.76690453735691,-1.1676550917253734,132
4,coarse,ES,2,5,17,41.460698740885384,-3.0016668547988896,127
4,fine,ES,2,0,40,39.085324072382036,-2.0433842056298746,28
4,fine,ES,2,1,41,28.06542905396299,-14.705250643286119,29
4,fine,ES,2,2,42,41.96200529790015,-0.9090667354041967,34
4,fine,ES,2,3,43,39.55225940163674,3.092082390788997,99
4,fine,ES,2,4,44,43.1572568221128,-8.110701860049188,69
4,fine,ES,2,5,45,36.80684806690168,-5.988678309523686,26
4,fine,ES,2,6,46,37.78412325869109,-4.188920532570456,25
4,fine,ES,2,7,47,38.01785708378896,-0.835348237875626,45
4,fine,ES,2,8,48,36.89017657854294,-2.6560764654497344,25
4,fine,ES,2,9,49,39.39310248033179,-0.314338969353989,44
4,fine,ES,2,10,50,28.91437343199693,-13.684196446806151,46
4,fine,ES,2,11,51,40.63973447826574,-4.604814485712794,51
4,fine,ES,2,12,52,42.166672189757584,-2.9733402627570067,41
4,fine,ES,2,13,53,39.00269048169339,-3.5207795699120368,38
4,fine,ES,2,14,54,42.01430843572959,2.78600813526977,42
4,fine,ES,2,15,55,38.57621206349236,-6.48576730843585,15
4,fine,ES,2,16,56,43.068552422800224,-5.251216639108356,43
4,fine,ES,2,17,57,36.803883495427414,-4.420234493211381,29
4,fine,ES,2,18,58,28.608793164620007,-17.4575293134589,36
4,fine,ES,2,19,59,41.33691034946883,1.0316493585438749,35
4,a,FI,3,0,24,61.08247503460957,23.941293298341407,129
4,a,FI,3,1,25,67.67742570334492,25.890881876289022,139
4,a,FI,3,2,26,66.22906962222916,28.52049934035235,69
4,a,FI,3,3,27,62.35354157123914,29.279704472933492,118
4,a,FI,3,4,28,64.23418331452275,28.69258749444117,109
4,a,FI,3,5,29,65.26841173361085,25.474398765067484,82
4,a,FI,3,6,30,62.70375067016263,22.59291585625499,87
4,a,FI,3,7,31,62.98153943111754,26.064883737820807,67
4,b,FI,3,0,36,62.69509682666361,22.58489511313479,81
4,b,FI,3,1,37,64.21048066058647,25.63878678315816,61
4,b,FI,3,2,38,67.57532886984838,24.87939764962992,80
4,b,FI,3,3,39,65.93210788391518,25.50678195334533,61
4,b,FI,3,4,40,63.080351156268755,29.454011004400687,74
4,b,FI,3,5,41,61.1747180514661,22.790446434828024,61
4,b,FI,3,6,42,61.73730803121196,28.875249670805434,64
4,b,FI,3,7,43,60.958582716373066,24.745421005201194,63
4,b,FI,3,8,44,62.62662767480817,25.835549076481374,51
4,b,FI,3,9,45,66.12375216412634,28.757095044605276,60
4,b,FI,3,10,46,64.38387039795101,28.77324619718508,89
4,b,FI,3,11,47,67.92232319960237,27.650539361741128,55
4,c,FI,3,0,54,62.09320144398722,29.53849943073471,48
4,c,FI,3,1,55,67.01246789507329,25.374347044439247,43
4,c,FI,3,2,56,61.23162565900281,22.695141742940603,56
4,c,FI,3,3,57,68.45002802249746,27.23121514197747,26
4,c,FI,3,4,58,65.13620155517643,27.781426175025743,34
4,c,FI,3,5,59,63.621052309812576,26.251607584489516,39
4,c,FI,3,6,60,66.00219282761032,28.912532160180138,42
4,c,FI,3,7,61,63.161702917144105,29.417536624588777,65
4,c,FI,3,8,62,67.28432555019437,28.2030732657143,41
4,c,FI,3,9,63,62.55730249390434,26.216042613772817,32
4,c,FI,3,10,64,67.92188005943017,24.541411624974373,46
4,c,FI,3,11,65,60.59778821959082,24.48810645457299,44
4,c,FI,3,12,66,64.26832195875102,29.019218734814917,66
4,c,FI,3,13,67,65.91892757814604,25.185679700801945,41
4,c,FI,3,14,68,62.82728323972528,22.339015661659545,63
4,c,FI,3,15,69,64.58112929866249,25.20888222297134,38
4,c,FI,3,16,70,61.25673835203575,27.72349338153986,29
4,c,FI,3,17,71,61.97217770333586,24.21823926356603,47
4,coarse,FI,3,0,18,65.99125578836536,27.071150337530145,125
4,coarse,FI,3,1,19,61.06045349601854,23.861695678342024,126
4,coarse,FI,3,2,20,64.23086346434121,27.82616638326829,154
4,coarse,FI,3,3,21,62.36394575096461,29.01748437690066,134
4,coarse,FI,3,4,22,62.76483952128744,23.507929808796497,125
4,coarse,FI,3,5,23,67.71523121445979,25.994216666057383,136
4,fine,FI,3,0,60,64.69943820376103,25.31361002805147,31
4,fine,FI,3,1,61,62.09320144398722,29.53849943073471,48
4,fine,FI,3,2,62,64.27513519606164,29.01029841680557,67
4,fine,FI,3,3,63,62.4670240342169,22.922015905508776,43
4,fine,FI,3,4,64,67.01246789507329,25.374347044439247,43
4,fine,FI,3,5,65,60.5233526821176,24.39598435017007,39
4,fine,FI,3,6,66,66.06773791116046,28.93799504479932,37
4,fine,FI,3,7,67,65.91892757814604,25.185679700801945,41
4,fine,FI,3,8,68,62.55730249390434,26.216042613772817,32
4,fine,FI,3,9,69,61.25673835203575,27.72349338153986,29
4,fine,FI,3,10,70,68.45002802249746,27.23121514197747,26
4,fine,FI,3,11,71,63.088703147991815,22.228088942212935,39
4,fine,FI,3,12,72,63.26931658831766,28.492330413285973,30
4,fine,FI,3,13,73,63.0955222172135,30.071017379216155,37
4,fine,FI,3,14,74,67.92188005943017,24.541411624974373,46
4,fine,FI,3,15,75,61.72104906395676,24.54587030137991,39
4,fine,FI,3,16,76,67.28432555019437,28.2030732657143,41
4,fine,FI,3,17,77,63.673359570477466,26.13836181479135,41
4,fine,FI,3,18,78,65.1974843240186,27.88759837667699,38
4,fine,FI,3,19,79,61.20290039156522,22.692023430912027,53
4,a,FR,4,0,32,47.49299991337896,5.253845404807993,132
4,a,FR,4,1,33,44.275003031442054,2.268415192942729,89
4,a,FR,4,2,34,44.439267764106944,-0.6971453539615174,130
4,a,FR,4,3,35,49.550381002713976,1.9398613118482775,90
4,a,FR,4,4,36,48.4628505044174,-3.1351027009401324,120
4,a,FR,4,5,37,44.13888641895728,5.572027364773141,89
4,a,FR,4,6,38,47.02435244352017,0.8826966565918758,102
4,a,FR,4,7,39,42.077720041579575,9.208782280517424,48
4,b,FR,4,0,48,43.30892402509839,1.6265098622028091,51
4,b,FR,4,1,49,48.32433689402635,-4.225761577755444,70
4,b,FR,4,2,50,46.3282916880115,4.92416445402521,80
4,b,FR,4,3,51,49.77948418975724,2.5314552387753624,59
4,b,FR,4,4,52,42.077720041579575,9.208782280517424,48
4,b,FR,4,5,53,46.59689181417775,-0.4555780863598183,69
4,b,FR,4,6,54,48.43154723464905,6.0834032899024075,54
4,b,FR,4,7,55,48.9514819152186,-0.9266772406668445,69
4,b,FR,4,8,56,43.8658222445536,5.63275165829968,75
4,b,FR,4,9,57,47.739968741534575,2.538290994456962,66
4,b,FR,4,10,58,44.4482938334297,-0.7938868862186328,104
4,b,FR,4,11,59,45.06752736116407,2.1781743435773206,55
4,c,FR,4,0,72,49.31963707544456,-0.7347425614545713,48
4,c,FR,4,1,73,46.72249865698918,5.822621532475466,39
4,c,FR,4,2,74,42.077720041579575,9.208782280517424,48
4,c,FR,4,3,75,46.074778679801966,1.752420841582053,28
4,c,FR,4,4,76,49.850009117011844,2.5325665724680477,55
4,c,FR,4,5,77,44.927802385445226,4.9292813859061315,32
4,c,FR,4,6,78,48.37390071219449,-4.381541369886788,63
4,c,FR,4,7,79,44.233392277598085,-0.9895649003726671,75
4,c,FR,4,8,80,48.57708341409081,6.112314759163861,46
4,c,FR,4,9,81,47.9069957193646,3.0879582022839323,50
4,c,FR,4,10,82,47.68992612084496,-1.80926297226744,41
4,c,FR,4,11,83,44.70104841468372,1.8926736954207295,39
4,c,FR,4,12,84,43.4365526496371,0.6518868742269525,33
4,c,FR,4,13,85,45.70754624403924,-0.580333906293279,51
4,c,FR,4,14,86,46.40461533480106,4.04264724575529,34
4,c,FR,4,15,87,47.564803151356266,0.8443765601523595,37
4,c,FR,4,16,88,43.34255214782486,3.0689753705479137,26
4,c,FR,4,17,89,43.67836657522037,5.9548386270447935,55
4,coarse,FR,4,0,24,44.74640549401732,0.10038026018447391,222
4,coarse,FR,4,1,25,48.327918066434215,-2.9036838876036826,134
4,coarse,FR,4,2,26,48.887063677633016,1.841433670580679,138
4,coarse,FR,4,3,27,47.315635773853174,5.100618248777073,147
4,coarse,FR,4,4,28,42.077720041579575,9.208782280517424,48
4,coarse,FR,4,5,29,43.93375675262328,4.96558822407142,111
4,fine,FR,4,0,80,47.540974966213604,0.9143865204014938,32
4,fine,FR,4,1,81,43.652026848651474,6.276594145192852,41
4,fine,FR,4,2,82,48.37390071219449,-4.381541369886788,63
4,fine,FR,4,3,83,44.19399453143183,-0.9975769834115216,71
4,fine,FR,4,4,84,48.57359778068972,6.154430184690412,44
4,fine,FR,4,5,85,50.03718993197866,3.0014169034028564,39
4,fine,FR,4,6,86,45.54809614024462,-0.7381921497653016,46
4,fine,FR,4,7,87,44.88243913117668,2.005426937196974,43
4,fine,FR,4,8,88,43.31779257740127,2.969151553931917,25
4,fine,FR,4,9,89,46.98852823414892,5.838797017415959,30
4,fine,FR,4,10,90,42.077720041579575,9.208782280517424,48
4,fine,FR,4,11,91,47.660712106215165,-1.7765378270877024,41
4,fine,FR,4,12,92,46.28029947249008,0.8690511143589406,29
4,fine,FR,4,13,93,49.354115459454945,1.05858385187151,33
4,fine,FR,4,14,94,47.9069957193646,3.0879582022839323,50
4,fine,FR,4,15,95,46.389061720760395,3.8579350591693906,34
4,fine,FR,4,16,96,45.75782523331099,5.311771842435103,27
4,fine,FR,4,17,97,44.16703849104921,4.83941680976733,34
4,fine,FR,4,18,98,49.27001234294874,-1.2165449172855536,35
4,fine,FR,4,19,99,43.48230800235335,0.6722586155262708,35
4,a,GB,5,0,40,53.56551987493408,-0.9699532348838916,94
4,a,GB,5,1,41,58.50396275635469,-4.641512994069196,122
4,a,GB,5,2,42,50.36908482338359,-4.791705410078086,128
4,a,GB,5,3,43,54.8064393776499,-6.0096368782929845,51
4,a,GB,5,4,44,55.39992666472588,-2.87506467167371,93
4,a,GB,5,5,45,51.73051831493247,-0.25269097166964405,92
4,a,GB,5,6,46,56.861280575126216,-4.799892236411866,157
4,a,GB,5,7,47,52.25091135019602,-3.4403307918251724,63
4,b,GB,5,0,60,55.45529918954261,-2.7436451339481263,77
4,b,GB,5,1,61,53.525888225955285,-0.715519196525014,81
4,b,GB,5,2,62,58.611650561437365,-4.214185179319751,90
4,b,GB,5,3,63,50.362702562177496,-4.826004045645182,126
4,b,GB,5,4,64,54.70371778240053,-6.137442619668475,45
4,b,GB,5,5,65,52.25126516644772,-3.9072486449593185,40
4,b,GB,5,6,66,51.58531343993286,-1.5852942894524664,53
4,b,GB,5,7,67,57.1018893413372,-3.4533255136535574,58
4,b,GB,5,8,68,57.84895189156951,-6.05959305480739,60
4,b,GB,5,9,69,51.8359092356913,0.37630879926250654,56
4,b,GB,5,10,70,53.81794095090507,-2.9799790630055463,30
4,b,GB,5,11,71,56.32930769450245,-5.144770908938876,84
4,c,GB,5,0,90,50.48590863390427,-4.505858590826266,68
4,c,GB,5,1,91,55.355856521558295,-2.4033857092718893,53
4,c,GB,5,2,92,52.28598335343821,1.164732686651664,18
4,c,GB,5,3,93,52.3266019246857,-0.8944028834361696,42
4,c,GB,5,4,94,54.62949245621782,-6.386728035466571,38
4,c,GB,5,5,95,58.49127818644202,-6.264907507513752,16
4,c,GB,5,6,96,51.36598155853127,-1.980191454389413,28
4,c,GB,5,7,97,52.27675404179369,-3.9239242373977823,41
4,c,GB,5,8,98,51.20577379946311,-0.02258734202675763,31
4,c,GB,5,9,99,53.6318699817489,-0.675710264997733,71
4,c,GB,5,10,100,57.54148541479563,-5.862456307216526,46
4,c,GB,5,11,101,59.184505280250946,-2.8719419615967503,19
4,c,GB,5,12,102,53.83559946940396,-2.9231535780468207,29
4,c,GB,5,13,103,58.412212681656186,-4.590565048720753,78
4,c,GB,5,14,104,56.46784881132561,-5.308098135822777,66
4,c,GB,5,15,105,50.21714184578886,-5.199227384698286,58
4,c,GB,5,16,106,55.594235260002186,-4.165811847526081,45
4,c,GB,5,17,107,56.96522190190332,-3.2467838776031046,53
4,coarse,GB,5,0,30,55.6188823016027,-2.9234015104258844,109
4,coarse,GB,5,1,31,58.011211521654744,-4.686863012068791,205
4,coarse,GB,5,2,32,50.549336607036324,-4.750516512212968,147
4,coarse,GB,5,3,33,53.38636965614208,-1.5413411445209435,124
4,coarse,GB,5,4,34,55.58147908067676,-5.664413523345126,108
4,coarse,GB,5,5,35,51.7537463498748,-0.5487909745311778,107
4,fine,GB,5,0,100,54.874975150998075,-6.751346501744806,17
4,fine,GB,5,1,101,52.28598335343821,1.164732686651664,18
4,fine,GB,5,2,102,55.37015805963358,-2.4100076081113784,52
4,fine,GB,5,3,103,51.45099664184955,-2.058826279515797,33
4,fine,GB,5,4,104,57.41506833567647,-6.625739656547973,26
4,fine,GB,5,5,105,51.881358485612175,-4.814422241104319,15
4,fine,GB,5,6,106,56.93110207817352,-3.188589040283687,50
4,fine,GB,5,7,107,50.48590863390427,-4.505858590826266,68
4,fine,GB,5,8,108,54.116454259523074,-2.667708009210972,26
4,fine,GB,5,9,109,56.46616373330698,-5.256597319461723,64
4,fine,GB,5,10,110,55.594235260002186,-4.165811847526081,45
4,fine,GB,5,11,111,59.184505280250946,-2.8719419615967503,19
4,fine,GB,5,12,112,54.42997705132767,-6.094778733604317,21
4,fine,GB,5,13,113,52.73191855694053,-3.3288210612114133,31
4,fine,GB,5,14,114,50.21714184578886,-5.199227384698286,58
4,fine,GB,5,15,115,51.20577379946311,-0.02258734202675763,31
4,fine,GB,5,16,116,57.70549980118264,-4.816705121350324,37
4,fine,GB,5,17,117,52.34123568433875,-0.8480448432420468,40
4,fine,GB,5,18,118,58.49611327843647,-4.928269616279739,82
4,fine,GB,5,19,119,53.60436907897013,-0.62614501677296,67
4,a,IS,6,0,48,65.15043024898314,-14.41122135629555,129
4,a,IS,6,1,49,63.95701270651994,-21.79506865349674,72
4,a,IS,6,2,50,65.73703890002723,-19.637205944922766,123
4,a,IS,6,3,51,63.59478179436768,-18.930264820159596,103
4,a,IS,6,4,52,64.08119403040024,-16.16390644995442,46
4,a,IS,6,5,53,65.71288846327298,-23.03474660267701,122
4,a,IS,6,6,54,65.93185467714461,-17.39839989027907,85
4,a,IS,6,7,55,64.89972184451867,-22.440645996359745,88
4,b,IS,6,0,72,64.9343045772874,-21.572455491985412,47
4,b,IS,6,1,73,63.55748929496094,-18.630953366118845,79
4,b,IS,6,2,74,65.85574405109327,-17.049652720431954,54
4,b,IS,6,3,75,63.84049237842253,-20.161128502279997,37
4,b,IS,6,4,76,64.07375235005166,-16.191561608252115,45
4,b,IS,6,5,77,64.91575815401853,-14.208231944512736,89
4,b,IS,6,6,78,65.71722918054235,-23.053793008401414,120
4,b,IS,6,7,79,66.02888108062182,-18.741743673418597,68
4,b,IS,6,8,80,63.910912717356055,-22.073085744315936,57
4,b,IS,6,9,81,65.62224287360416,-19.889949263793337,82
4,b,IS,6,10,82,64.87421433669478,-23.22995124233097,46
4,b,IS,6,11,83,65.64735905233125,-14.935010938906222,44
4,c,IS,6,0,108,65.58038579257176,-20.39106273125474,40
4,c,IS,6,1,109,64.98438151040041,-14.159067376764115,79
4,c,IS,6,2,110,65.5250172933831,-22.147943933204747,34
4,c,IS,6,3,111,63.59766358245796,-19.88498308462946,25
4,c,IS,6,4,112,65.85574405109327,-17.049652720431954,54
4,c,IS,6,5,113,66.0942200715491,-18.667708400751124,54
4,c,IS,6,6,114,65.65492862947406,-14.945854954104583,43
4,c,IS,6,7,115,63.85084214369081,-22.382052935644367,39
4,c,IS,6,8,116,63.97214539241213,-16.60195297700671,29
4,c,IS,6,9,117,63.52051161854265,-18.566282156702524,67
4,c,IS,6,10,118,64.87421433669478,-23.22995124233097,46
4,c,IS,6,11,119,64.83136586199417,-21.53800485987173,37
4,c,IS,6,12,120,65.68329755399739,-19.343360484669407,57
4,c,IS,6,13,121,64.05432630846647,-21.068564620711093,31
4,c,IS,6,14,122,65.63867243272163,-23.500293223612065,62
4,c,IS,6,15,123,65.95022949069703,-22.79983801389836,33
4,c,IS,6,16,124,64.03058880000475,-18.98436296112232,11
4,c,IS,6,17,125,64.33879448332762,-15.09041960679513,27
4,coarse,IS,6,0,36,65.44005256315934,-22.884458042392517,192
4,coarse,IS,6,1,37,64.86350150859982,-14.479575973088805,122
4,coarse,IS,6,2,38,63.66969171074791,-18.46416464919935,128
4,coarse,IS,6,3,39,65.80332242806466,-19.364724951097845,153
4,coarse,IS,6,4,40,65.83184985018983,-16.289107769723632,82
4,coarse,IS,6,5,41,64.09099119388641,-21.76185858851427,91
4,fine,IS,6,0,120,65.27553300713782,-14.51346075776682,40
4,fine,IS,6,1,121,65.97817479269328,-22.876644255722454,27
4,fine,IS,6,2,122,63.52051161854265,-18.566282156702524,67
4,fine,IS,6,3,123,65.85574405109327,-17.049652720431954,54
4,fine,IS,6,4,124,65.60799213211271,-20.33409903745008,41
4,fine,IS,6,5,125,63.59766358245796,-19.88498308462946,25
