filename,country,iso,lat,lng,fold,country_index,a,b,c,coarse,fine
03efe1a361d24c62b80def6441993ce8.jpg,Sweden,SE,59.130476,15.114625,3,10,85,123,195,64,214
03f24504e5654a91bb92a7d4fe8845cb.jpg,Germany,DE,53.439991,8.340358,0,1,9,23,20,8,26
0403a4f730194dad9f34bd1e7f178e31.jpg,Spain,ES,41.739356,-3.171023,2,2,22,26,41,15,54
0411b94983444843a98e5b84bb3a57d4.jpg,Poland,PL,51.478109,15.268282,2,9,77,108,168,54,184
04129a2e3f864f6da9278a0ffde6722e.jpg,Sweden,SE,61.710133,15.693805,2,10,84,122,193,63,216
041706580b224db6866e3b762fc2bf72.jpg,Finland,FI,62.530215,28.540799,0,3,31,37,64,23,66
0417da48c4cf41329b52d73f9393b56a.jpg,Finland,FI,63.918825,29.182165,2,3,26,43,65,21,63
0417f7e29a564468875c73edaae482fa.jpg,Poland,PL,51.349278,21.054446,4,9,78,119,177,58,185
041d2441f5374cfa8838b04acbc3d85e.jpg,Norway,NO,69.219544,19.314335,4,8,65,100,149,48,166
04201d82064b486a963192ee906c1d10.jpg,Spain,ES,40.358605,-1.086697,4,2,23,33,52,17,57
04267539a7b64e52bb6bc5eb0180fdbf.jpg,Spain,ES,39.485393,3.158413,0,2,17,31,40,14,42
042748125d7a4d99bad3aea7843856db.jpg,Poland,PL,50.23943,18.938704,4,9,73,110,173,54,196
042c08df840a4c739149122c891e1489.jpg,Poland,PL,53.366503,14.817662,2,9,75,117,176,55,192
042ebf6ccf084d6eb0d8dc69c49cd455.jpg,Spain,ES,40.05615,-3.071862,0,2,22,32,38,15,48
04372647afb8401b96814eccf9c92dcd.jpg,Belarus,BY,55.054708,26.893652,2,0,7,2,17,2,15
043a0f459d924d9b85729de4c2feb65a.jpg,Poland,PL,52.366013,16.249205,3,9,77,117,179,55,189
043d6117686248678e87f08088bc8748.jpg,Norway,NO,58.306187,6.422033,2,8,64,99,147,53,160
0448e3c09b294153a8493e5576cb680b.jpg,Italy,IT,46.085522,10.342558,3,7,58,94,132,45,151
044cb462376441d3b3f91753383bbf44.jpg,Poland,PL,51.188283,17.165946,4,9,77,108,162,54,191
044d2f201efe46409ea542a3f80be7a3.jpg,Italy,IT,46.640468,11.686222,0,7,58,94,128,45,151
0456324f85d943a28d8be72e7ddea2da.jpg,Belarus,BY,52.947802,29.924348,3,0,6,5,10,4,14
0457cf63deb04551bdae61b497339dad.jpg,Turkey,TR,36.901781,28.273484,0,11,88,135,215,71,230
045cf067c8d54f42800e777f015cba32.jpg,Poland,PL,49.3573,19.036121,0,9,73,110,173,57,181
047473be4af246d6b0657e021857c584.jpg,Italy,IT,44.559117,7.160927,0,7,61,88,139,46,158
0478b6b548e54adcb05673e1e55b593e.jpg,Germany,DE,52.503239,7.200847,2,1,14,23,24,7,20
048a5da0d7f747ca8a4fbf75101235c6.jpg,United_Kingdom,GB,54.42974,-3.463255,3,5,40,67,94,34,104
04934daa3305414ea8f6474011d04931.jpg,Belarus,BY,53.287655,23.939854,2,0,0,0,9,0,6
04bbb772a912429da1d74023e06995d2.jpg,Sweden,SE,65.486279,19.329744,2,10,82,127,190,62,205
04d131ec538b46ba8d68de0af396242e.jpg,Belarus,BY,55.16685,30.316846,0,0,2,4,14,1,7
04de89624887493e89dfc5dedfb20959.jpg,Germany,DE,52.889452,12.265368,2,1,13,19,34,6,35
04e582fc17904e848809409115d074a3.jpg,Turkey,TR,38.271251,40.949277,4,11,94,133,202,68,222
04e8af0635b646f587744c71513794be.jpg,Italy,IT,43.013803,11.910282,2,7,59,86,134,42,157
04f4c44aee764ddb916de149a250b0ab.jpg,Norway,NO,65.212997,13.37772,4,8,67,102,153,50,163
04f79578dbe3471394e0b5469edd72a8.jpg,Finland,FI,61.680837,27.036604,4,3,31,36,61,23,62
04f7d760e8ce4562ae2600cdfc4e78d3.jpg,Norway,NO,61.762604,6.24775,4,8,66,107,161,52,179
05034ec566f74ff69bdfdcd143fa18eb.jpg,Italy,IT,39.014463,17.162415,3,7,63,87,138,43,154
050610f384af478ab6c60a60a75993d9.jpg,France,FR,44.006018,-1.027782,4,4,35,56,81,27,99
05112fe098014dfab6cb0dc8b6c1cd41.jpg,Germany,DE,53.052646,9.152852,3,1,9,23,27,8,21
051210daec1749d6abedd84a5b386716.jpg,Belarus,BY,52.520251,24.638502,3,0,0,0,1,0,11
05165a689bfd427586d30596bb9a132c.jpg,United_Kingdom,GB,55.899762,-5.128094,3,5,44,68,90,30,105
051c6f37b6004dd4accc48cce837a2e3.jpg,Finland,FI,63.404421,25.644565,3,3,24,47,71,22,78
051ed89945584dbc845e74defa7874cc.jpg,Finland,FI,63.536019,25.748219,0,3,24,47,71,22,78
052b421b96fb40579bb0c3bb9d45f007.jpg,France,FR,49.020105,2.702849,4,4,34,53,84,29,85
052dad75011f4f379b898a95c3c43f63.jpg,Germany,DE,51.357571,7.346681,2,1,14,18,24,7,36
0530fd077d5a47d48fd26ccc14d6d61e.jpg,Italy,IT,44.581672,10.910893,4,7,62,93,141,45,156
053bc32603d147d69461b9d8a2a9574f.jpg,Spain,ES,42.422668,-8.715862,3,2,16,29,36,12,44
053c0335b8024a0ebf5e0455992df33d.jpg,Iceland,IS,66.044008,-19.345947,3,6,51,80,110,40,120
0549ff1cb8cc4dc5b234ff5f52be5522.jpg,Poland,PL,50.02902,19.80091,4,9,73,110,173,57,181
0552a2f3597b41e4acb8c7dc460ce711.jpg,Norway,NO,64.702727,14.059561,0,8,67,102,153,50,163
0552d1ad3eab4975be13402ceba4cf84.jpg,Norway,NO,69.074718,17.547244,3,8,65,96,149,48,178
05550b4621dc49928cbb6059972eca9c.jpg,Poland,PL,53.604102,21.047086,3,9,74,113,178,56,188
055a9caaad774adab888b3b479b228b4.jpg,Sweden,SE,58.983598,18.120278,3,10,80,130,195,64,214
055f6a5d9c01465fa87bba39ca718f70.jpg,Iceland,IS,65.873201,-19.37804,3,6,51,73,124,40,129
05620bec498949b1849896dc3ac88f13.jpg,Turkey,TR,37.223707,39.870056,2,11,94,133,210,68,233
0562251be34d4897bb2713ade1341d3e.jpg,Belarus,BY,55.015351,29.406464,0,0,2,4,14,1,10
056e72f9141a4f52ac338fdfd34d42f5.jpg,Turkey,TR,39.434617,30.677406,2,11,95,141,206,70,221
05784411cf3644069aa39771da9908b1.jpg,Germany,DE,52.49548,11.026611,2,1,13,21,34,8,35
057da527503d45cfb5bab9d39611fa09.jpg,Poland,PL,51.654388,21.585578,0,9,78,118,177,58,185
059309340f9b4e14941788df555956bf.jpg,Italy,IT,40.775881,17.056954,3,7,63,95,137,43,155
059e1d91ace34517ae074aca3f4c1ba9.jpg,Italy,IT,38.125682,15.007121,4,7,60,85,142,47,159
05a3a68959364bbf85541fd82bce2dbe.jpg,Norway,NO,63.194034,8.879119,2,8,66,106,150,52,172
05b366f380de4e16af0834b45f54d98f.jpg,Iceland,IS,65.074921,-21.107756,0,6,55,83,120,37,122
05b61d9491724e9581071329951bc5e5.jpg,Sweden,SE,67.100624,20.450622,3,10,81,121,196,60,203
05b6baac717a46eb9a409a5cb5d3e7f3.jpg,Italy,IT,36.82738,14.532361,0,7,60,85,133,47,152
05bb10f8738f4a008667dde7aeb929b5.jpg,Belarus,BY,54.501517,25.876029,4,0,7,2,4,2,0
05bf355c878b42b199c9b2a6164feabe.jpg,Poland,PL,52.681865,22.297236,2,9,74,118,166,56,180
05c49f8abdd745cbad341673486cd0b3.jpg,France,FR,48.341266,-1.720121,3,4,39,52,82,24,95
05c63dc4e02f49548153607818e61714.jpg,Germany,DE,47.517677,10.287084,0,1,10,17,29,9,28
05d1f2e4d9934ec99dcd09a47f78f3f3.jpg,Sweden,SE,65.691216,20.476206,3,10,82,129,190,60,205
05d4ab81971342fc94f553e1a3af8b1a.jpg,Norway,NO,63.60195,8.975483,3,8,66,106,152,52,172
05d66a175d144769affdd66c839b1ab7.jpg,Norway,NO,60.155797,5.434047,3,8,69,104,151,53,168
05d836fde40d4ec7870de47778b12f27.jpg,Spain,ES,41.990718,2.75894,2,2,19,24,37,14,49
05de84694a26477b85651132549583d7.jpg,Poland,PL,51.436566,22.366222,4,9,78,111,170,58,187
05e2ae7175d14e0d885af4c840191eda.jpg,Germany,DE,50.399316,7.84631,2,1,8,20,25,7,24
05efda5f30d844609d012db6e1e3b796.jpg,United_Kingdom,GB,55.205507,-6.590937,2,5,45,64,99,35,106
05f96720d56a426e98f1731fa86088fb.jpg,Italy,IT,40.170046,18.465592,0,7,63,95,127,43,142
061280e864e34f96ac22414f154ac568.jpg,Germany,DE,53.671187,7.473126,4,1,9,23,20,8,26
06148a313b5a4ef19b7b84eb0c000b1e.jpg,Poland,PL,53.283219,18.8963,4,9,76,114,169,59,195
061c47e7b5f8422a9eabd8bce82ce7e8.jpg,Finland,FI,65.875342,25.589188,0,3,29,46,57,20,69
061e5dfca3b74607ab295f97e3f05dc2.jpg,Italy,IT,37.805217,12.451233,4,7,60,91,131,47,141
06213ba7082d4e4c9bfe58075df5ecdb.jpg,Poland,PL,54.327182,17.281965,0,9,72,115,175,59,183
0624ee02a5c14611b46408895b981c43.jpg,Italy,IT,42.698332,13.117884,3,7,59,92,136,42,147
062ba9f2d82841ec93fc441df69677e2.jpg,France,FR,44.650906,2.271396,0,4,37,54,78,27,93
0633facd400744aeb92838d25f93c8e9.jpg,Italy,IT,45.848418,11.935953,2,7,58,94,128,45,151
06403609606a4091a833e8de0228169d.jpg,United_Kingdom,GB,54.269885,-0.400979,3,5,43,60,97,34,117
06411dab4a8b4ef8903e40f6af2af1d7.jpg,Belarus,BY,53.985837,30.465967,2,0,6,1,3,4,1
064c26274040493098eaeb0200f5afcb.jpg,Norway,NO,61.289071,5.832616,3,8,66,107,161,52,179
065af1d897f24e32892db300c218d95a.jpg,Norway,NO,68.502395,16.894419,4,8,65,96,154,48,178
0660a5f1d0ab4494b248f4266126f7e9.jpg,Germany,DE,52.429465,7.036078,0,1,14,18,24,7,20
067095dd704b4b368d3e489913525b8a.jpg,Iceland,IS,65.204165,-13.814302,0,6,54,74,111,36,138
0676cc142ee94ff4a8fe5e890db0a351.jpg,Turkey,TR,39.904398,42.342804,0,11,90,139,207,68,228
067ae679d02f4287bda87f93198b1cd6.jpg,Poland,PL,51.503922,23.561949,0,9,78,111,170,58,187
068510bd864f4ff2b465cb110c24e44e.jpg,Iceland,IS,65.771567,-17.177925,0,6,49,75,114,38,134
0693de559a1f4e60a4c7e7ea619de42f.jpg,Iceland,IS,65.99501,-17.378977,0,6,49,75,114,38,134
06a036395c434c8e8e936d3a6d6b6fcc.jpg,Norway,NO,69.199731,18.066862,3,8,65,100,149,48,166
06a126a9fa3248b591188a4ad3cf32e2.jpg,Spain,ES,39.421305,2.896097,4,2,17,31,40,14,42
06b275171c56453aba2b0f0db055965b.jpg,Turkey,TR,40.101248,31.548031,0,11,95,134,209,70,229
06b619e4fd1f40658f44a435226f9342.jpg,Poland,PL,53.749904,17.771071,3,9,72,115,175,59,183
06e7aa4eafb149a49ad83b003a9c39f4.jpg,Turkey,TR,36.709153,30.560857,3,11,88,135,200,71,232
