fold,partition,iso,country_index,local_label,global_label,lat,lng,training_count
1,fine,BY,0,5,5,53.07947380321365,29.30888971064785,33
1,fine,BY,0,6,6,53.51369129545799,24.10020483784345,15
1,fine,BY,0,7,7,55.22063443250168,30.129582659806484,46
1,fine,BY,0,8,8,54.176722047964304,28.342839485023344,38
1,fine,BY,0,9,9,54.591639305996004,30.432121458577786,27
1,fine,BY,0,10,10,55.32916238461671,29.002905805605966,40
1,fine,BY,0,11,11,52.324643893873684,24.21212277211964,22
1,fine,BY,0,12,12,52.3704690342306,25.649309949745493,43
1,fine,BY,0,13,13,51.917339877787256,30.168906518832504,28
1,fine,BY,0,14,14,52.956945993961476,30.457913798612903,38
1,fine,BY,0,15,15,54.93453793113394,27.514164717176797,30
1,fine,BY,0,16,16,53.35669963295398,27.367875306304803,42
1,fine,BY,0,17,17,53.36112892424505,25.857039935291294,22
1,fine,BY,0,18,18,51.67992850050697,29.124691618397915,30
1,fine,BY,0,19,19,52.194854449010045,29.28230579023265,20
1,a,DE,1,0,8,50.28210322312672,8.019667324253989,103
1,a,DE,1,1,9,53.72937118532415,9.006286960600034,123
1,a,DE,1,2,10,48.4404510871013,9.291773814632442,95
1,a,DE,1,3,11,48.373665719107855,11.862813966442367,87
1,a,DE,1,4,12,50.739279341505465,11.180327324370358,99
1,a,DE,1,5,13,53.26665833773477,12.230031578228273,101
1,a,DE,1,6,14,52.05452853605486,8.179764429761185,89
1,a,DE,1,7,15,51.80943566691382,13.722661298700846,103
1,b,DE,1,0,12,49.99049422124559,9.520450669345337,65
1,b,DE,1,1,13,51.72930030912847,13.751927717173832,92
1,b,DE,1,2,14,54.25607484191308,9.520414060149328,57
1,b,DE,1,3,15,48.59449964240141,12.359607112154416,55
1,b,DE,1,4,16,50.75966475895423,11.357142758754303,82
1,b,DE,1,5,17,47.974181171745734,10.652654084357586,57
1,b,DE,1,6,18,51.677490214417894,7.825916104664683,69
1,b,DE,1,7,19,53.31788976593614,12.974615693139665,72
1,b,DE,1,8,20,50.14026493783427,7.326348504506886,54
1,b,DE,1,9,21,52.76168109916092,10.652135921734194,72
1,b,DE,1,10,22,48.39158920619019,8.715663380643774,54
1,b,DE,1,11,23,53.162518928350146,8.186623776543934,71
1,c,DE,1,0,18,50.65689509155055,9.334460388013621,50
1,c,DE,1,1,19,52.25990988175915,9.50460961323675,43
1,c,DE,1,2,20,53.25937020989323,7.928024372403965,52
1,c,DE,1,3,21,51.07919149966252,13.008262502639916,37
1,c,DE,1,4,22,49.5800841176479,11.17143556088788,42
1,c,DE,1,5,23,51.795981387700486,14.072548100595341,58
1,c,DE,1,6,24,51.72966409774002,7.407524510025568,50
1,c,DE,1,7,25,50.1985343188368,7.308625089039082,52
1,c,DE,1,8,26,48.14627330732135,8.66431461150976,38
1,c,DE,1,9,27,53.56766828217352,9.833635322898287,56
1,c,DE,1,10,28,50.990313818741676,11.161008068822518,41
1,c,DE,1,11,29,47.91926457446844,10.641541571722831,54
1,c,DE,1,12,30,52.99349341772747,13.84251799412441,34
1,c,DE,1,13,31,53.88384861233629,12.271426993633298,32
1,c,DE,1,14,32,48.43334048268222,12.581182360012571,44
1,c,DE,1,15,33,49.32014814499623,9.001446348278883,40
1,c,DE,1,16,34,52.67265190767665,11.827011033154413,50
1,c,DE,1,17,35,54.62081657448983,9.171916700725406,27
1,coarse,DE,1,0,6,52.43092361383972,13.380142668014757,163
1,coarse,DE,1,1,7,51.09165445200464,7.779869981493306,123
1,coarse,DE,1,2,8,53.47143582398374,9.330146439981824,185
1,coarse,DE,1,3,9,48.31425482993489,11.491035268908472,114
1,coarse,DE,1,4,10,50.88091654631121,11.220619060425898,111
1,coarse,DE,1,5,11,48.96771375397817,8.78871662398983,104
1,fine,DE,1,0,20,52.34364489981435,8.182130796023511,45
1,fine,DE,1,1,21,53.265821761028405,9.969075252458676,51
1,fine,DE,1,2,22,48.123738397599496,8.563296415448125,35
1,fine,DE,1,3,23,52.99349341772747,13.84251799412441,34
1,fine,DE,1,4,24,50.38167376808644,7.278674657164214,40
1,fine,DE,1,5,25,51.750844803044,14.08934433327149,60
1,fine,DE,1,6,26,53.44453170844914,8.088538719679827,47
1,fine,DE,1,7,27,51.62015691590381,10.200109302131438,37
1,fine,DE,1,8,28,47.850375452301115,10.693237284101713,49
1,fine,DE,1,9,29,49.0756572583672,9.593385314586001,35
1,fine,DE,1,10,30,54.45924358083539,9.388265690054746,38
1,fine,DE,1,11,31,50.465177934548386,9.248048230562276,46
1,fine,DE,1,12,32,49.46837107796681,11.165154161533957,31
1,fine,DE,1,13,33,48.43334048268222,12.581182360012571,44
1,fine,DE,1,14,34,53.89571825891455,12.307171315614887,31
1,fine,DE,1,15,35,52.73334841602626,11.847058185627056,44
1,fine,DE,1,16,36,51.50345512738657,7.240891510712247,34
1,fine,DE,1,17,37,49.42924019021881,7.795825946700935,23
1,fine,DE,1,18,38,51.23953384197209,12.728679114360995,43
1,fine,DE,1,19,39,50.55387610927006,11.361245450432715,33
1,a,ES,2,0,16,43.08295609306292,-7.642553037067054,101
1,a,ES,2,1,17,39.559127830073606,3.088417061575932,104
1,a,ES,2,2,18,28.580491356555466,-17.39398075073521,36
1,a,ES,2,3,19,41.70707900048485,1.1791478219456022,104
1,a,ES,2,4,20,37.61055860473784,-4.39875426849419,146
1,a,ES,2,5,21,28.54728042410388,-14.070615432812401,68
1,a,ES,2,6,22,41.72080119256101,-3.783178621752519,121
1,a,ES,2,7,23,38.664981096760194,-1.1616493323362167,120
1,b,ES,2,0,24,41.95258815087323,2.3047137015115196,58
1,b,ES,2,1,25,28.580491356555466,-17.39398075073521,36
1,b,ES,2,2,26,41.18087362708108,-4.133147205405159,67
1,b,ES,2,3,27,28.54728042410388,-14.070615432812401,68
1,b,ES,2,4,28,37.106371759972674,-3.7738076215728404,78
1,b,ES,2,5,29,43.06190023582708,-8.097757539950972,82
1,b,ES,2,6,30,43.065530995629985,-4.528292388259483,53
1,b,ES,2,7,31,39.559127830073606,3.088417061575932,104
1,b,ES,2,8,32,39.10940195063102,-3.3455341336276,60
1,b,ES,2,9,33,41.364781466651074,-0.5825627215673979,67
1,b,ES,2,10,34,37.447962367311916,-6.093986049826033,38
1,b,ES,2,11,35,38.4826561410585,-0.8372353729556842,89
1,c,ES,2,0,36,43.09714831710545,-8.174534089131923,78
1,c,ES,2,1,37,41.90801818095526,2.2142482666310386,62
1,c,ES,2,2,38,39.163871125108926,-3.6484944040766685,47
1,c,ES,2,3,39,28.54728042410388,-14.070615432812401,68
1,c,ES,2,4,40,39.559127830073606,3.088417061575932,104
1,c,ES,2,5,41,41.555943052709125,-3.362981079854285,37
1,c,ES,2,6,42,38.17055873011479,-0.679693994868157,57
1,c,ES,2,7,43,38.92985841397983,-2.051476774061442,31
1,c,ES,2,8,44,40.766302321394285,-5.086094956455772,29
1,c,ES,2,9,45,41.840111073903685,-0.9084306856042869,36
1,c,ES,2,10,46,28.580491356555466,-17.39398075073521,36
1,c,ES,2,11,47,37.011498761324184,-2.7307828044029825,27
1,c,ES,2,12,48,43.01672346802018,-5.437862871571567,39
1,c,ES,2,13,49,38.18204519460267,-6.43821401078402,18
1,c,ES,2,14,50,37.198743271296124,-4.2875400131287575,52
1,c,ES,2,15,51,42.957723383635056,-2.8533565053874805,21
1,c,ES,2,16,52,40.047814780749256,-0.23812257406442736,38
1,c,ES,2,17,53,36.684306542145904,-5.772848247934361,20
1,coarse,ES,2,0,12,43.01423590900325,-7.386904594299184,114
1,coarse,ES,2,1,13,37.627570508425464,-4.356695717730439,150
1,coarse,ES,2,2,14,40.46373584384834,2.624184979872186,177
1,coarse,ES,2,3,15,41.67404706439932,-3.0339378739116984,134
1,coarse,ES,2,4,16,28.567937359909944,-15.220647255824629,104
1,coarse,ES,2,5,17,38.7479967681844,-1.061435025488536,121
1,fine,ES,2,0,40,43.01672346802018,-5.437862871571567,39
1,fine,ES,2,1,41,28.54728042410388,-14.070615432812401,68
1,fine,ES,2,2,42,39.559127830073606,3.088417061575932,104
1,fine,ES,2,3,43,28.580491356555466,-17.39398075073521,36
1,fine,ES,2,4,44,43.09714831710545,-8.174534089131923,78
1,fine,ES,2,5,45,39.072356411472995,-0.3399105894692045,32
1,fine,ES,2,6,46,36.673516109428796,-5.523738341155026,26
1,fine,ES,2,7,47,42.969908028063685,-2.981369597428183,19
1,fine,ES,2,8,48,39.12247256555121,-3.620757365290998,48
1,fine,ES,2,9,49,41.98841467872416,2.88207647955841,36
1,fine,ES,2,10,50,36.913166938738755,-2.6575047544902723,24
1,fine,ES,2,11,51,42.11360586447923,-0.9646941201035094,29
1,fine,ES,2,12,52,37.304622820874464,-4.178728988614242,49
1,fine,ES,2,13,53,38.941965699513446,-1.9936054087315722,29
1,fine,ES,2,14,54,41.523686008430516,-3.3652624143373613,38
1,fine,ES,2,15,55,38.18204519460267,-6.43821401078402,18
1,fine,ES,2,16,56,37.91528831532277,-0.8565351764927259,40
1,fine,ES,2,17,57,40.61717896674746,-0.3829178710033452,30
1,fine,ES,2,18,58,40.766302321394285,-5.086094956455772,29
1,fine,ES,2,19,59,41.75937590185885,1.2374754505491194,28
1,a,FI,3,0,24,63.66218818725353,25.63243467215796,81
1,a,FI,3,1,25,67.76839221785447,25.935701894145968,129
1,a,FI,3,2,26,64.31481346598783,28.760283583233157,96
1,a,FI,3,3,27,60.95529376731226,24.070177542557726,119
1,a,FI,3,4,28,66.15257449279332,28.777578775533566,66
1,a,FI,3,5,29,66.04123242555174,25.460899667027636,78
1,a,FI,3,6,30,62.607661718642895,22.721103013973035,94
1,a,FI,3,7,31,62.361901618496034,28.930005147700463,137
1,b,FI,3,0,36,61.65319639045161,28.572809123153924,59
1,b,FI,3,1,37,62.92500357842942,29.399564354225078,80
1,b,FI,3,2,38,67.56263388134208,24.81736688684466,81
1,b,FI,3,3,39,62.8049944743141,22.28089185107961,65
1,b,FI,3,4,40,61.17923034432275,22.937354513429604,61
1,b,FI,3,5,41,66.12217672020516,28.77808327598129,64
1,b,FI,3,6,42,62.36356289885195,25.063424853767614,58
1,b,FI,3,7,43,64.36713514564538,28.702841099023143,90
1,b,FI,3,8,44,60.700172055254676,24.92761052286905,54
1,b,FI,3,9,45,67.91617175709031,27.584983356117316,57
1,b,FI,3,10,46,65.95868968733778,25.465159093552906,71
1,b,FI,3,11,47,63.98029936536366,25.526054529504123,60
1,c,FI,3,0,54,60.657903119880636,24.871490278721414,50
1,c,FI,3,1,55,68.46054804858599,27.215093292337954,26
1,c,FI,3,2,56,63.056803684899066,29.362464259565726,53
1,c,FI,3,3,57,65.8075246365796,25.31020431571848,49
1,c,FI,3,4,58,64.48800894177661,25.050682957570626,31
1,c,FI,3,5,59,67.8725704512841,24.536313928384985,50
1,c,FI,3,6,60,62.5962536135016,26.260342638899097,31
1,c,FI,3,7,61,61.32685135011787,27.849353027182215,31
1,c,FI,3,8,62,64.82589028959603,28.50121014118952,42
1,c,FI,3,9,63,61.08751983200587,22.87675605035603,52
1,c,FI,3,10,64,62.09825208385303,29.485857506214717,48
1,c,FI,3,11,65,64.03335378142697,28.82450626862872,56
1,c,FI,3,12,66,66.90606942657945,25.411876303572484,48
1,c,FI,3,13,67,62.0298217053766,23.86216460036485,44
1,c,FI,3,14,68,62.83581067597118,22.25577387643228,62
1,c,FI,3,15,69,67.2890150185969,28.102668867796307,43
1,c,FI,3,16,70,65.98142394321741,28.857905945803896,50
1,c,FI,3,17,71,63.59036682949062,26.065869039686923,34
1,coarse,FI,3,0,18,67.71433226437034,25.95036139057647,138
1,coarse,FI,3,1,19,60.99517903538463,24.01507808784152,125
1,coarse,FI,3,2,20,66.04505519489788,27.030410627031205,135
1,coarse,FI,3,3,21,64.27593486752104,27.95896298640024,134
1,coarse,FI,3,4,22,62.85301665433562,23.569471379799612,131
1,coarse,FI,3,5,23,62.361901618496034,28.930005147700463,137
1,fine,FI,3,0,60,62.575208649181306,22.127780281871384,44
1,fine,FI,3,1,61,66.90606942657945,25.411876303572484,48
1,fine,FI,3,2,62,61.49713532492506,27.998239909188058,26
1,fine,FI,3,3,63,64.27190341652458,28.92903868204007,66
1,fine,FI,3,4,64,60.619739383258896,24.45646728391718,41
1,fine,FI,3,5,65,61.158123180931064,22.856176403898285,53
1,fine,FI,3,6,66,62.76861567583366,27.92804031050484,40
1,fine,FI,3,7,67,62.09551915809473,29.710897435646963,43
1,fine,FI,3,8,68,66.25971154611105,28.93390182267067,45
1,fine,FI,3,9,69,65.89655368344783,25.097967375003257,41
1,fine,FI,3,10,70,67.8725704512841,24.536313928384985,50
1,fine,FI,3,11,71,68.46054804858599,27.215093292337954,26
1,fine,FI,3,12,72,62.139523420026556,24.508977352385354,47
1,fine,FI,3,13,73,64.590966359592,25.24616459665686,30
1,fine,FI,3,14,74,60.708637841574124,26.482545044339496,17
1,fine,FI,3,15,75,67.39712048669234,27.952060217249006,35
1,fine,FI,3,16,76,65.20274753091437,27.968544590994853,42
1,fine,FI,3,17,77,63.193163210008606,29.873476627156506,36
1,fine,FI,3,18,78,63.47605935905158,26.092951912216503,44
1,fine,FI,3,19,79,63.253529794950836,22.70530285599554,26
1,a,FR,4,0,32,47.865067144317095,5.714378427614526,103
1,a,FR,4,1,33,44.21214132802318,5.653781356253314,95
1,a,FR,4,2,34,49.58412940235893,1.8247202116551975,89
1,a,FR,4,3,35,44.7327119447613,-0.8078462042944171,125
1,a,FR,4,4,36,42.079397720552834,9.200685046500789,47
1,a,FR,4,5,37,43.849996086860145,1.816887325054443,91
1,a,FR,4,6,38,46.91388677915905,2.352066709958888,121
1,a,FR,4,7,39,48.455945846992826,-3.0129422037062716,129
1,b,FR,4,0,48,43.268517036944054,1.6773598251264576,52
1,b,FR,4,1,49,47.71862383393386,2.7197986904797125,76
1,b,FR,4,2,50,48.31753737285732,-4.234526350370619,70
1,b,FR,4,3,51,46.31034454597757,4.897662251580984,76
1,b,FR,4,4,52,48.834956696481306,-1.2407730081873634,68
1,b,FR,4,5,53,49.782055319062536,2.145456891121176,67
1,b,FR,4,6,54,45.071859576308206,2.1681920784457023,54
1,b,FR,4,7,55,42.079397720552834,9.200685046500789,47
1,b,FR,4,8,56,44.43409882403521,-0.798660889328469,105
1,b,FR,4,9,57,48.51562583416239,6.187479339419874,58
1,b,FR,4,10,58,46.48858908411264,-0.2982933583363366,50
1,b,FR,4,11,59,43.87792742279272,5.748985625935715,77
1,c,FR,4,0,72,43.09797999546978,2.770294018662296,22
1,c,FR,4,1,73,49.32504695120073,-0.7908039867158636,50
1,c,FR,4,2,74,48.7833372053975,6.209749753522629,43
1,c,FR,4,3,75,48.37236584023594,-4.411279036014196,62
1,c,FR,4,4,76,43.78800909215359,6.405931527815213,45
1,c,FR,4,5,77,45.688822985822576,-0.42824049326678315,48
1,c,FR,4,6,78,44.8221554093541,1.9745415575218928,44
1,c,FR,4,7,79,47.43004306442712,5.888707802168815,28
1,c,FR,4,8,80,46.34626767917877,3.9365588048891107,36
1,c,FR,4,9,81,44.25351305803385,-0.9439501641226501,81
1,c,FR,4,10,82,47.8281140017911,-1.828688896430761,41
1,c,FR,4,11,83,45.99100237203815,5.508514237469095,31
1,c,FR,4,12,84,49.86255216831144,2.3423295555440475,58
1,c,FR,4,13,85,47.89793936957415,3.1846035789240434,51
1,c,FR,4,14,86,44.06257314377796,4.667725429700536,37
1,c,FR,4,15,87,47.08872723245804,1.314447660270512,47
1,c,FR,4,16,88,43.34870867752296,0.726631898769004,29
1,c,FR,4,17,89,42.079397720552834,9.200685046500789,47
1,coarse,FR,4,0,24,48.433895289334664,-2.9818119420716522,131
1,coarse,FR,4,1,25,47.55116706756119,5.115394123856817,149
1,coarse,FR,4,2,26,44.11426737148435,4.915041090685617,128
1,coarse,FR,4,3,27,44.690226691639566,0.07095458791747407,213
1,coarse,FR,4,4,28,42.079397720552834,9.200685046500789,47
1,coarse,FR,4,5,29,48.92772839660835,1.7477111137582295,132
1,fine,FR,4,0,80,45.7227719274348,-0.4462933236033103,48
1,fine,FR,4,1,81,44.03303306536834,4.681098726434848,36
1,fine,FR,4,2,82,48.37236584023594,-4.411279036014196,62
1,fine,FR,4,3,83,43.78800909215359,6.405931527815213,45
1,fine,FR,4,4,84,47.669002304217905,3.5326247038447156,44
1,fine,FR,4,5,85,48.81665438121385,2.459672414752038,23
1,fine,FR,4,6,86,47.368826906133584,1.0731690454944478,38
1,fine,FR,4,7,87,43.06368823947843,2.7985462450296725,21
1,fine,FR,4,8,88,48.6017368648357,6.2322311816460845,53
1,fine,FR,4,9,89,46.564872965517935,5.715233055980991,40
1,fine,FR,4,10,90,45.831757468443065,2.211909129850651,23
1,fine,FR,4,11,91,49.3224311550388,-1.2544620123717798,36
1,fine,FR,4,12,92,42.079397720552834,9.200685046500789,47
1,fine,FR,4,13,93,44.58817368046814,1.764607884996173,35
1,fine,FR,4,14,94,43.316991488886,0.7313887712285476,28
1,fine,FR,4,15,95,47.87748890503047,-1.910978531980664,38
1,fine,FR,4,16,96,49.40205538159763,0.9230502958564862,30
1,fine,FR,4,17,97,46.08859345029299,4.128685708876496,40
1,fine,FR,4,18,98,50.31034604574506,2.781570316699753,31
1,fine,FR,4,19,99,44.26245597684063,-0.9415554849098376,82
1,a,GB,5,0,40,55.402909130293246,-2.977798253655304,99
1,a,GB,5,1,41,50.38594354660144,-4.784022117405001,134
1,a,GB,5,2,42,58.50622214459641,-4.33653909636101,130
1,a,GB,5,3,43,53.583787710302275,-1.0897706990334086,91
1,a,GB,5,4,44,56.85834885235366,-4.887344270371217,148
1,a,GB,5,5,45,54.71888000853871,-6.339156389145727,43
1,a,GB,5,6,46,52.37762039983523,-3.6611909054606846,58
1,a,GB,5,7,47,51.809523107013845,-0.3918319985923266,97
1,b,GB,5,0,60,53.59843299616546,-0.767165284058899,73
1,b,GB,5,1,61,51.961372515103285,0.6375522838565973,42
1,b,GB,5,2,62,58.22743818734091,-5.0978594635362855,117
1,b,GB,5,3,63,50.37303966385938,-4.827154975408057,131
1,b,GB,5,4,64,54.65012773506372,-6.421013341704481,40
1,b,GB,5,5,65,57.22058863819849,-3.497185734286673,55
1,b,GB,5,6,66,59.31712804012544,-2.6872159042213966,25
1,b,GB,5,7,67,55.41382602203155,-2.9127074400127575,91
1,b,GB,5,8,68,56.444497937313216,-5.247290355270098,89
1,b,GB,5,9,69,51.735463598053954,-1.33805701308848,67
1,b,GB,5,10,70,53.33232481676906,-3.032082445111598,40
1,b,GB,5,11,71,52.00296376098141,-4.218821851341696,30
1,c,GB,5,0,90,56.484526975014695,-5.314178476475785,66
1,c,GB,5,1,91,59.31712804012544,-2.6872159042213966,25
1,c,GB,5,2,92,52.28207521388875,1.1078518161796014,22
1,c,GB,5,3,93,51.88578618328252,-4.705662962016628,19
1,c,GB,5,4,94,54.48509479383543,-2.417190247578705,32
1,c,GB,5,5,95,58.433774281641135,-4.867707166546152,87
1,c,GB,5,6,96,52.247344148066546,-1.0469156969853188,42
1,c,GB,5,7,97,53.61137867877128,-0.7297798016108358,68
1,c,GB,5,8,98,57.55106249716343,-5.77031723430716,40
1,c,GB,5,9,99,54.63648122941206,-6.45871163115131,39
1,c,GB,5,10,100,57.26026979008347,-3.437593241071683,49
1,c,GB,5,11,101,50.467397800566296,-4.575449951934723,82
1,c,GB,5,12,102,52.93377774031824,-3.227336730600139,37
1,c,GB,5,13,103,51.47847711803036,-2.1167307356357967,24
1,c,GB,5,14,104,55.6065715296923,-2.5959242715639466,46
1,c,GB,5,15,105,51.17991770851071,-0.18577786961206638,27
1,c,GB,5,16,106,50.21392610607018,-5.2461344603347335,49
1,c,GB,5,17,107,55.710283233681054,-4.0954270105541575,46
1,coarse,GB,5,0,30,56.181990840378624,-4.006713662939037,187
1,coarse,GB,5,1,31,51.838404297421675,-0.5700675367891125,108
1,coarse,GB,5,2,32,58.26496028438478,-4.641100645895436,171
1,coarse,GB,5,3,33,50.57218874979628,-4.7745646847394,153
1,coarse,GB,5,4,34,53.605985582542715,-1.7598750989743486,139
1,coarse,GB,5,5,35,54.62390402906981,-6.331498758449597,42
1,fine,GB,5,0,100,55.315560723018315,-2.3817556624387977,51
1,fine,GB,5,1,101,59.31712804012544,-2.6872159042213966,25
1,fine,GB,5,2,102,50.57635369912784,-3.7480967618539642,16
1,fine,GB,5,3,103,52.71825371565339,-0.6710463934753931,39
1,fine,GB,5,4,104,54.05068862396338,-2.8360339272618473,22
1,fine,GB,5,5,105,56.470449570749686,-5.237470668929038,64
1,fine,GB,5,6,106,54.66398650188503,-6.033790012677803,31
1,fine,GB,5,7,107,50.3594206756153,-4.923833814783356,118
1,fine,GB,5,8,108,52.82789656549593,-3.3062237132694445,32
1,fine,GB,5,9,109,54.625216924757524,-7.431579406868546,10
1,fine,GB,5,10,110,57.14342780683029,-3.2012058075987166,39
1,fine,GB,5,11,111,51.88578618328252,-4.705662962016628,19
1,fine,GB,5,12,112,58.50952958245869,-4.9174507584009906,74
1,fine,GB,5,13,113,51.77695501972086,-1.694643190291814,40
1,fine,GB,5,14,114,51.204649302168846,-0.17160689579218116,28
1,fine,GB,5,15,115,52.301446292320136,1.150689704821011,21
1,fine,GB,5,16,116,57.73194027559337,-4.797849029586033,46
1,fine,GB,5,17,117,53.78054212461329,-0.8270139024566431,54
1,fine,GB,5,18,118,55.823206869995126,-3.8865700875145803,50
1,fine,GB,5,19,119,57.30749475561384,-6.5345966540108,21
1,a,IS,6,0,48,65.71369613242652,-23.068219433453965,120
1,a,IS,6,1,49,65.91807683299389,-17.477534664573483,82
1,a,IS,6,2,50,63.60582706404323,-18.93476752362042,98
1,a,IS,6,3,51,65.74246358721453,-19.641598445125517,117
1,a,IS,6,4,52,64.07230031216592,-16.202161516412378,48
1,a,IS,6,5,53,63.9473550289974,-21.90139996347643,85
1,a,IS,6,6,54,65.15098729305636,-14.43676542463274,128
1,a,IS,6,7,55,64.91481519476397,-22.51115152618378,90
1,b,IS,6,0,72,64.01572842986236,-16.454774717925236,39
1,b,IS,6,1,73,65.64177579745258,-19.836384299566102,79
1,b,IS,6,2,74,64.76707552817756,-14.258499848212727,76
1,b,IS,6,3,75,65.87598762720047,-17.045379058823734,49
1,b,IS,6,4,76,64.88181787296598,-23.208798747719772,50
1,b,IS,6,5,77,63.58000568305966,-18.641990415943166,76
1,b,IS,6,6,78,63.903589983937174,-22.172716733327285,68
1,b,IS,6,7,79,63.82878986500633,-20.221012184332807,36
1,b,IS,6,8,80,65.99598798228604,-18.711333163278393,66
1,b,IS,6,9,81,65.51522816110645,-14.79232053707284,63
1,b,IS,6,10,82,65.71602393731617,-23.07823206436852,119
1,b,IS,6,11,83,64.9546013444138,-21.587956942356545,47
1,c,IS,6,0,108,63.58676791799004,-18.591663141758527,71
1,c,IS,6,1,109,64.88509403237418,-23.192057543482004,51
1,c,IS,6,2,110,66.01974653784023,-18.6433098017668,58
1,c,IS,6,3,111,65.27647915090621,-14.49645191858831,41
1,c,IS,6,4,112,65.52886118564155,-22.14063311997556,35
1,c,IS,6,5,113,64.05478489704112,-21.06721784862583,31
1,c,IS,6,6,114,65.88221499609456,-17.066239166208028,48
1,c,IS,6,7,115,64.69776906410276,-21.736180744356687,24
1,c,IS,6,8,116,65.74407557842191,-15.040391253501356,31
1,c,IS,6,9,117,64.86685372985761,-14.042584993181316,46
1,c,IS,6,10,118,63.987628394532315,-16.55294653522817,35
1,c,IS,6,11,119,65.95646006303538,-22.920415568798717,34
1,c,IS,6,12,120,65.34830493001277,-20.840524422489597,27
1,c,IS,6,13,121,63.84996582632139,-22.42524917307569,51
1,c,IS,6,14,122,63.65203197999006,-19.8391146865551,27
1,c,IS,6,15,123,64.38729549882187,-14.896465796612082,26
1,c,IS,6,16,124,65.68681896445347,-19.623038887648626,73
1,c,IS,6,17,125,65.62481689399337,-23.526543335878742,59
1,coarse,IS,6,0,36,64.86837035783059,-14.483550977761608,119
1,coarse,IS,6,1,37,65.43101738241712,-22.919488474198797,194
1,coarse,IS,6,2,38,65.83557965811279,-16.227149525510843,77
1,coarse,IS,6,3,39,63.68780616379509,-18.425508781864817,127
1,coarse,IS,6,4,40,65.79296557526176,-19.33982612530026,150
1,coarse,IS,6,5,41,64.0580952720935,-21.87276587284224,101
1,fine,IS,6,0,120,66.01974653784023,-18.6433098017668,58
1,fine,IS,6,1,121,64.3033421484519,-15.205302034332561,22
1,fine,IS,6,2,122,65.3207423914819,-21.071940459010506,32
1,fine,IS,6,3,123,64.83218210804894,-23.75980168792711,23
1,fine,IS,6,4,124,65.63794948711819,-22.267405794551465,34
1,fine,IS,6,5,125,63.522248456877826,-18.559852482255632,61
