fold,iso,a,b,c,lat,lng,training_count
2,DE,8,12,18,49.60736532963818,8.28273462019137,16
2,DE,8,12,27,50.20363885403925,7.133077704128751,41
2,DE,8,12,34,50.43134485596268,8.81110796713689,38
2,DE,8,14,34,50.55798300000001,9.453182,1
2,DE,8,16,29,49.60560600000001,9.639243,1
2,DE,8,17,31,51.028985999999996,7.263377000000001,1
2,DE,8,18,18,49.164455693935494,8.206717683267442,5
2,DE,9,13,23,53.066958491650276,13.426610351416715,27
2,DE,9,13,25,53.902235228404194,12.423039020374448,20
2,DE,9,13,30,53.03689633949267,12.106226927308287,5
2,DE,9,19,25,53.769189,11.420896,1
2,DE,9,19,26,52.206776472995465,11.773721919844498,7
2,DE,9,19,30,52.92572965366202,11.102681318394467,40
2,DE,9,19,35,52.244347256216514,10.354592273495676,4
2,DE,9,21,25,53.977612,11.119270999999998,1
2,DE,10,15,32,47.80021552356158,11.132403524181893,26
2,DE,10,16,20,49.34091070000322,12.090631976481601,2
2,DE,10,16,29,49.083415544417775,11.030351859490349,18
2,DE,10,23,20,48.44012072568587,12.52233362949236,40
2,DE,11,14,35,51.74891724556252,9.636632568526705,5
2,DE,11,17,31,51.722128844100524,7.196096224327393,48
2,DE,11,17,34,51.33864,8.955279000000003,1
2,DE,11,17,35,51.99190838708467,8.64917914837352,9
2,DE,11,19,35,52.22430104351015,9.741769202446475,7
2,DE,11,22,22,52.81824557683511,7.83532663927662,14
2,DE,11,22,35,52.4161129147184,8.724139535950973,11
2,DE,12,13,23,52.679772788963824,14.088300237127418,7
2,DE,12,14,26,51.794381,11.823231000000002,1
2,DE,12,20,19,51.49931608684397,14.141996295828745,56
2,DE,12,20,23,52.33701340232786,14.04342011893698,7
2,DE,12,20,26,51.76665902699365,12.705999357272567,29
2,DE,12,20,28,50.75588491277857,12.962863262984495,2
2,DE,13,19,30,53.28440400189911,10.103589480913621,13
2,DE,13,19,35,52.802198932059355,9.662371839985413,3
2,DE,13,21,22,53.38528366663148,9.430215041241835,2
2,DE,13,21,25,54.43433757144023,11.211051988723543,2
2,DE,13,21,30,53.63354197850329,10.187265927585686,5
2,DE,13,21,33,54.243654771967456,9.350965199925138,61
2,DE,13,22,22,53.39596234283156,8.065830993101898,32
2,DE,13,22,35,52.851071,9.176553000000002,1
2,DE,14,14,24,51.033587400043736,10.66280307577891,42
2,DE,14,14,26,51.52498834171099,11.67058868838856,7
2,DE,14,14,28,50.548257559242884,11.74293077127592,7
2,DE,14,14,34,50.65988322379211,9.645908609325177,5
2,DE,14,16,28,49.982279065514035,11.571297763319011,15
2,DE,14,16,29,49.667122476547,10.58316940555361,9
2,DE,14,16,34,50.183277,10.110672999999998,1
2,DE,14,19,35,51.96475800000001,10.663355999999999,1
2,DE,14,20,28,50.64297724411958,12.720109087579742,9
2,DE,15,15,29,48.611926756263784,10.285408939039385,4
2,DE,15,15,32,47.83452096871328,10.190105483114474,25
2,DE,15,16,29,49.35130882012148,9.896396770768204,4
2,DE,15,18,18,48.97503808821129,8.707609986053884,14
2,DE,15,18,21,48.12074626930685,8.627337011047041,39
2,DE,15,18,29,48.81903513237726,9.74315452946649,8
2,ES,16,28,40,41.75490635587476,1.3985737373141747,23
2,ES,16,28,47,42.00909368635407,2.8474915687929174,43
2,ES,16,34,40,41.137223355394646,0.7415680685049855,8
2,ES,16,34,42,42.1129274926713,-0.5184426366387269,16
2,ES,16,34,50,40.59912745089523,0.2400529200009762,7
2,ES,17,25,39,37.11520117303069,-5.6827984529511575,45
2,ES,17,25,48,36.86211208703615,-4.248925408321602,22
2,ES,17,25,51,38.737342831479786,-6.711461107830245,4
2,ES,17,26,43,39.31936256529138,-3.902090724462623,4
2,ES,17,26,51,39.67006872146694,-7.261541592788276,2
2,ES,17,30,43,38.829943915220326,-3.538404299439742,20
2,ES,17,30,48,37.29791098212306,-3.1932497739953196,36
2,ES,18,31,37,28.37599828826749,-16.466244713196666,13
2,ES,18,31,44,28.6956101882147,-17.83328818275865,25
2,ES,19,35,38,39.57052967671909,3.1124270426803538,101
2,ES,20,24,46,43.10731083183171,-5.364931832418247,43
2,ES,20,26,51,40.841382504270506,-6.513886116811604,4
2,ES,20,32,41,43.07037174536844,-8.199759482898868,70
2,ES,20,32,46,42.211092963440116,-6.742295331622061,2
2,ES,21,24,46,43.06271663543635,-4.362345171496574,4
2,ES,21,24,53,43.420778,-3.508698,1
2,ES,21,26,36,40.71204419748183,-4.030858193583119,33
2,ES,21,26,43,39.75468031088739,-3.8275125909129524,7
2,ES,21,26,51,40.56742442507459,-5.560491539986771,9
2,ES,21,33,36,41.5642831382857,-3.411047532168215,15
2,ES,21,33,42,42.00138987369273,-1.6776218435820023,9
2,ES,21,33,53,42.53933631434596,-2.7775890054470938,27
2,ES,21,34,42,41.201703323215476,-1.2855322220722745,7
2,ES,22,26,43,39.861605,-2.5643929999999995,1
2,ES,22,29,43,39.160198031056396,-2.153260451172515,10
2,ES,22,29,49,38.315383791165075,-0.8894539290827681,75
2,ES,22,29,50,39.407529798229355,-0.4086170093739392,19
2,ES,22,30,43,38.76586924964851,-2.936710017648783,4
2,ES,22,30,48,37.356047,-2.029078,1
2,ES,22,30,49,37.467041,-1.9615319999999998,1
2,ES,22,34,50,40.20436701815327,-0.5033831894039014,11
2,ES,23,27,37,28.07949871175653,-15.520572620342028,5
2,ES,23,27,45,28.13106624812762,-14.304412582525595,27
2,ES,23,27,52,28.948491016590644,-13.663438538476253,46
2,FI,24,38,61,65.101683,27.709485000000004,1
2,FI,24,40,70,67.14200083743174,28.7067746379695,2
2,FI,24,42,59,66.0342653959273,28.865250005944393,48
2,FI,24,42,61,65.52569520976257,28.04932469542868,4
2,FI,24,42,70,66.90358238080604,28.797433359109228,14
2,FI,24,44,61,65.23687038700707,27.56222351397442,3
2,FI,25,37,56,61.756899914063304,22.337934747986843,12
2,FI,25,37,67,61.97031329990669,23.578630377261195,7
2,FI,25,41,67,62.02430976714737,24.51808832876496,3
2,FI,25,45,57,62.4003188885992,25.51651942821273,3
2,FI,25,45,67,62.210596,24.763815,1
2,FI,25,46,57,62.56871300000002,24.466897,1
2,FI,25,46,65,62.79472170384047,22.351064143271437,56
2,FI,25,46,67,62.313348228029014,23.842230624645794,7
2,FI,26,37,56,61.185421280525425,22.704650514672686,42
2,FI,26,37,67,61.68327213506431,23.54309013920703,2
2,FI,26,37,69,60.58590000526765,23.014339459219975,5
2,FI,26,41,56,61.18129800000002,23.85222,1
2,FI,26,41,60,60.90511040283331,26.25942001380383,5
2,FI,26,41,67,61.56958938213241,24.73573461504092,26
2,FI,26,41,69,60.57772581144079,24.300243799885646,39
2,FI,27,36,54,62.936920404591234,28.374704636679493,6
2,FI,27,36,68,62.92305877700267,29.873974772702255,11
2,FI,27,36,71,62.45834219080097,29.691970067932164,18
2,FI,27,45,54,62.88550120809512,27.722420350803592,3
2,FI,27,45,57,62.42481875910702,26.81896402603753,10
2,FI,27,47,57,62.30525604076814,27.275301535242004,2
2,FI,27,47,60,61.31930856123792,27.94480868873676,30
2,FI,27,47,71,61.97120088215031,29.431992939632938,36
2,FI,28,44,62,64.52975527091644,25.2959103695943,24
2,FI,28,45,54,63.67567454250606,26.713097604621385,3
2,FI,28,45,57,63.07993929087766,25.717362481113817,29
2,FI,28,45,62,63.82709737260207,26.384132287369933,12
2,FI,28,46,62,63.89903824176952,23.346755028609444,2
2,FI,29,39,55,68.15734,25.762579,1
2,FI,29,39,63,67.77067487674684,24.571775958376644,52
2,FI,29,39,66,67.12120694466059,24.917089798706925,8
2,FI,29,40,55,68.46071546563698,27.19645766451656,28
2,FI,29,40,70,67.48705969785603,27.78036753991436,28
2,FI,29,43,66,67.00355018635342,25.501856711885484,11
2,FI,30,36,54,63.34418057172804,28.46579420127901,19
2,FI,30,36,68,63.20669539519716,30.12763196718182,21
2,FI,30,38,54,64.00758716245993,27.425749849660235,4
2,FI,30,38,61,64.8340274319817,28.1648108529591,22
2,FI,30,38,64,64.30536182051604,29.128569078362904,63
2,FI,30,45,54,63.638302135521926,27.545967685452393,3
2,FI,31,43,58,66.0230103119887,25.11464664347252,34
2,FI,31,43,66,66.69058697164216,25.591094841080704,21
2,FI,31,44,58,65.36540721609286,25.386133732793347,7
2,FI,31,44,61,65.38913065508126,26.8864130747454,9
2,FI,31,44,62,65.034421,24.592727999999994,1
2,FR,32,48,86,43.282856337767896,0.3879492054921331,9
2,FR,32,54,85,45.44320982094905,-0.5420854039511671,34
2,FR,32,56,72,44.24932349186071,-0.9830170361629813,85
2,FR,32,56,85,45.037651,-0.7391149999999999,1
2,FR,32,56,86,43.87951383490572,0.20195789433674047,15
2,FR,33,51,78,44.094343048322564,4.889982941752474,28
2,FR,33,51,80,43.717906976581176,6.388630410353822,51
2,FR,33,53,78,45.220758961202925,4.589892909628653,3
2,FR,33,53,82,45.627720482677695,5.566966856021474,10
2,FR,33,57,78,45.17148507901251,4.155368329564524,2
2,FR,34,53,89,46.315384884572055,3.28610015488623,5
2,FR,34,54,75,46.88891803536925,-0.6675031964459972,9
2,FR,34,54,85,46.24828245053542,0.331723823823775,18
2,FR,34,55,75,47.55740826556345,-0.28713178238551423,9
2,FR,34,57,79,46.1238363204352,1.890628645028636,7
2,FR,34,59,75,47.42937777524213,0.4583070126101195,2
2,FR,34,59,84,47.59006696512454,1.8414150891798964,42
2,FR,34,59,89,47.08943300000001,3.0828440000000006,1
2,FR,35,53,81,47.41957933210242,4.12599473991425,6
2,FR,35,53,82,46.63036398393341,5.590994015855325,32
2,FR,35,53,89,46.52197607667534,4.189111982698585,17
2,FR,35,58,73,48.536290851301985,6.360007837554018,42
2,FR,35,58,81,48.160157569001406,4.507017315752977,10
2,FR,35,58,82,47.29971662368384,6.50934203517046,2
2,FR,35,59,81,47.83922359688953,3.6026995449215535,11
2,FR,36,48,78,43.754902,3.4650070000000004,1
2,FR,36,48,86,43.63658517968067,1.1030367508747059,12
2,FR,36,48,87,43.16017487912687,2.429423831598981,24
2,FR,36,51,78,43.80600810901812,3.767157621025976,2
2,FR,36,53,89,45.744849,3.793346,1
2,FR,36,57,78,44.30715977486318,3.5489105984064717,4
2,FR,36,57,79,44.96335984958035,2.266219241370655,35
2,FR,36,57,86,44.54871689702033,1.0489368717245633,5
2,FR,36,57,89,45.80298330426693,3.3853486479979096,3
2,FR,37,50,74,47.89407533301766,-3.0679539356955225,13
2,FR,37,50,83,48.39108968944875,-4.467291681307926,59
2,FR,37,55,74,48.04145411085857,-2.0054024487572573,18
2,FR,37,55,75,47.701365570977785,-1.346321662926171,10
2,FR,37,55,77,49.247050348179236,-1.3711595596396209,22
2,FR,38,49,76,42.07324126677796,9.226660707730767,50
2,FR,39,52,77,49.41114629477707,0.5514928136423782,6
2,FR,39,52,81,48.76471038965455,2.960390953860322,3
2,FR,39,52,84,48.79268200000001,1.194648,1
2,FR,39,52,88,49.85660806079357,2.480274313026851,60
2,FR,39,55,77,49.20520267224497,-0.24610161608893558,11
2,FR,39,58,73,49.673245,5.081746999999999,1
2,FR,39,59,81,48.177673,3.113227,1
2,FR,39,59,84,48.486816245288615,2.284930390518352,7
2,GB,40,62,91,50.34574096011727,-4.831254362513069,122
2,GB,40,69,95,50.80668960233004,-2.660939691195664,3
2,GB,41,61,97,57.428717115505,-6.422713851084458,22
2,GB,41,61,101,56.465538953017344,-5.338537264772054,66
2,GB,41,63,99,56.360857670295246,-3.6859076459188373,2
2,GB,41,63,100,55.98787573764528,-4.460914914687638,7
2,GB,41,63,101,56.209178,-4.382868,1
2,GB,41,67,97,57.69816930492928,-5.800270769482344,10
2,GB,41,71,98,57.334127388745756,-3.893173431575081,26
2,GB,41,71,99,56.93691185151568,-2.8987641701744105,20
2,GB,42,65,94,52.82647223407323,-3.3838204493112847,31
2,GB,42,65,95,51.888254121881104,-2.9474391867846204,5
2,GB,42,65,105,51.91681187298483,-4.746862154551068,14
2,GB,42,69,95,51.84601978905486,-2.202584887454551,18
2,GB,43,63,90,55.58584185576653,-2.719703179491349,24
2,GB,43,63,99,56.18457972505444,-3.08965267788519,6
2,GB,43,63,100,55.594019124371606,-3.895800602632225,29
2,GB,43,64,90,55.0828136118832,-2.07358708431219,27
2,GB,43,64,102,54.432674519330014,-3.150014769535403,11
2,GB,43,71,99,56.53173310251582,-2.7194795029562244,2
2,GB,44,60,106,52.809217000000004,0.04103,1
2,GB,44,64,96,54.29839208416988,-1.388579159491275,2
2,GB,44,64,102,53.873764290509584,-2.6839388673305584,11
2,GB,44,70,96,53.80761073076121,-0.6329587724292959,38
2,GB,44,70,102,53.50599700000001,-2.347863,1
2,GB,44,70,106,53.13660503299174,-0.7325564240321394,37
2,GB,45,60,93,52.28069019278961,0.8832051473387946,30
2,GB,45,60,104,51.27202436109856,0.5523476357346057,7
2,GB,45,60,106,52.52064249108318,-0.37792337779117546,5
2,GB,45,69,93,52.016609,-0.499286,1
2,GB,45,69,95,51.75257709580732,-1.35128515074465,27
2,GB,45,69,104,51.105921687654494,-0.39616642834983545,21
2,GB,45,69,106,52.383836,-1.168162,1
2,GB,46,66,92,59.36005077808631,-2.640747802672752,23
2,GB,46,67,98,57.938256964436846,-4.047279734681295,4
2,GB,46,67,107,58.41127944228637,-4.8567328129890095,86
2,GB,46,71,98,57.62833867096994,-3.2676726004087464,9
2,GB,47,63,100,55.269845636132544,-4.922784768107022,9
2,GB,47,68,103,54.601151020145885,-6.4865063868479265,41
2,IS,48,75,111,65.65487680744785,-17.91186923208796,5
2,IS,48,78,114,65.63751628448776,-19.694242444130637,47
2,IS,48,78,123,65.51011225655408,-20.58096417103999,21
2,IS,48,83,114,65.8155997068393,-19.219845194905812,18
2,IS,48,83,125,66.07786536586886,-18.69487071922846,55
2,IS,49,75,111,65.85166964412997,-17.031403437868224,56
2,IS,49,77,110,65.394461,-15.432111000000003,1
2,IS,49,77,111,65.573783,-16.055936,1
2,IS,49,77,119,65.8063158989611,-14.972723195108676,36
2,IS,50,74,121,64.04659143270158,-20.645116836807514,12
2,IS,50,76,112,64.45166599281826,-21.545143884371527,3
2,IS,50,82,116,63.852680264026965,-22.389216160177572,46
2,IS,50,82,121,64.03855107616499,-21.366460476223256,13
2,IS,51,74,109,63.66766927751484,-19.97253205548195,22
2,IS,51,80,109,63.488517936902056,-19.3510555346262,2
2,IS,51,80,115,63.58314157121199,-18.601429137640388,78
2,IS,52,76,122,65.414525,-21.883300999999996,1
2,IS,52,81,108,65.73618868107287,-23.381552681598535,83
2,IS,52,81,122,65.63492609314751,-22.26963156046643,33
2,IS,53,73,113,64.8420686406046,-23.797690838369146,21
2,IS,53,73,124,64.90896231028684,-22.75492914499935,31
2,IS,53,76,112,64.67082861345249,-21.687232712057988,17
2,IS,53,76,122,65.2715179699387,-21.757402515044863,4
2,IS,53,76,123,65.1170946108001,-21.182161998410937,8
2,IS,53,76,124,64.95954192716624,-22.188670807242815,4
2,IS,53,78,123,65.31898,-20.926437,1
2,IS,54,72,117,64.2603490097132,-15.434571611418058,14
2,IS,54,72,118,63.96032416155915,-16.623330066443053,28
2,IS,55,77,110,65.36819896776996,-14.75854247373982,16
2,IS,55,79,110,65.21962222260342,-14.35451715094577,22
2,IS,55,79,117,64.47365362145992,-14.572742981610913,12
2,IS,55,79,120,64.85402860110841,-14.080451292898571,57
2,IT,56,84,129,40.78044538600486,9.052605541678862,99
2,IT,57,85,126,37.78436201420862,14.735381775573833,50
2,IT,57,85,136,38.009277555256475,12.999496923844202,24
2,IT,57,85,137,36.97834373949784,14.639697903719556,54
2,IT,57,92,126,38.247468,15.453242999999999,1
2,IT,57,92,139,38.327882922293036,16.210167164643217,8
2,IT,58,91,132,40.445072688649695,17.79371079045995,41
2,IT,58,91,135,40.65128463526069,16.473774141872106,68
2,IT,58,92,135,39.99724691753498,15.467514445009526,3
2,IT,58,92,139,39.09525767121024,16.362682964202843,31
2,IT,59,95,134,39.104464827404705,8.719045124301466,47
2,IT,60,89,127,44.49012230957584,7.687264456522679,34
2,IT,60,89,133,45.56797907718694,8.81822121447053,4
2,IT,60,89,143,45.16233664151628,8.16149581736235,25
2,IT,60,93,133,45.64277194869471,9.436204576829565,7
2,IT,60,93,138,44.736543000000005,10.149462000000002,1
2,IT,60,94,138,44.321228973471236,9.978148500639882,8
2,IT,61,86,140,46.6087009595245,11.688268831088658,19
2,IT,61,86,141,45.5544256026833,12.05895871979392,14
2,IT,61,86,142,45.99415629537765,13.158974985738293,17
2,IT,61,93,133,45.8612996842799,9.922856948645858,4
2,IT,61,93,138,44.842812,10.370130000000001,1
2,IT,61,93,140,46.40914501165875,10.62246922590236,6
2,IT,61,93,141,45.2578311580021,11.241370669105468,32
2,IT,61,94,138,44.5257616993899,10.861447868581884,9
2,IT,61,94,141,44.559313014726605,11.95870685340244,6
2,IT,62,87,128,43.288116084774714,13.449255160805357,31
2,IT,62,90,131,42.46577771113062,12.201906792409217,46
2,IT,62,94,128,43.97608448492052,12.32748402778181,2
2,IT,62,94,138,43.64710165385681,10.862611292153158,32
2,IT,62,94,141,44.220399,12.373445,1
2,IT,63,87,128,42.51594329252173,13.984435315037526,4
2,IT,63,87,130,42.39600300000001,14.334747000000004,1
2,IT,63,88,130,41.34411052704949,14.547789972317304,60
2,IT,63,88,135,41.062413,15.714447,1
2,IT,63,90,131,41.78615490678297,12.884155471585192,9
2,NO,64,98,146,70.66760746526975,24.84565462193939,44
2,NO,64,98,155,69.8832191733934,29.28063106068144,18
2,NO,64,98,156,69.79141026911896,25.17193233421361,4
2,NO,64,103,156,69.21054805995277,23.687146178842642,38
2,NO,65,96,150,59.728664035372155,6.310612837804725,40
2,NO,65,96,154,60.49217961917091,5.985780751164248,36
2,NO,65,100,147,59.89220122662609,8.815842208081207,3
2,NO,65,100,153,60.609036345580336,8.207255770734184,5
2,NO,65,101,154,61.225185,5.8238769999999995,1
2,NO,66,100,147,59.10071989599697,9.868373916556026,5
2,NO,66,100,151,58.92159522458892,9.33552852496586,9
2,NO,66,104,145,58.49161998943681,6.201499505477007,60
2,NO,66,104,150,59.15101284175432,6.2302228227035465,3
2,NO,66,104,151,58.33204299670377,8.188914445530411,31
2,NO,67,97,159,63.755719390859376,10.563488811994837,29
2,NO,67,97,160,63.53753759980301,9.07252483864032,4
2,NO,67,105,159,64.188751,11.919523999999997,1
2,NO,67,105,161,64.74059984987393,13.26085164780393,43
2,NO,67,106,158,62.70116545138027,11.897829070049227,2
2,NO,68,97,160,63.11605089645255,8.891763922193022,9
2,NO,68,101,148,62.16105252313276,6.294700326934095,66
2,NO,68,101,153,61.838608981918604,8.58342957097348,4
2,NO,68,101,154,61.31432646199344,5.794093551955895,2
2,NO,68,101,160,62.85441101941274,7.6962366997725296,18
2,NO,69,102,152,69.4940892657504,18.69939756977664,65
2,NO,69,103,156,68.370627,22.222291000000002,1
2,NO,69,107,149,68.7308179649778,16.648149921958396,95
2,NO,70,100,147,59.91403045352369,10.255885123461074,29
2,NO,70,100,153,60.95439888495805,9.204759715679897,14
2,NO,70,101,153,61.426240084442,8.824770190562626,5
2,NO,70,106,153,61.56842751757939,10.07841524923858,10
2,NO,70,106,158,61.927672572154954,12.366556757246629,34
2,NO,71,99,144,67.2278398507074,14.938152404273387,52
2,NO,71,99,157,66.33421324671603,13.5258410383762,13
2,NO,71,105,157,65.59503944628962,14.709926693483808,7
2,PL,72,109,169,53.569875002586606,17.109992694304854,7
2,PL,72,109,173,53.54742560515057,17.838824016700972,2
2,PL,72,111,169,54.13071265681172,16.14426341026487,2
2,PL,72,113,169,54.21837247591692,16.774423192653245,16
2,PL,72,113,175,54.43667274884459,17.96933214805901,54
2,PL,73,108,179,52.4035,22.644182,1
2,PL,73,110,164,51.47316047658568,22.061014567107446,11
2,PL,73,110,168,50.79442951935868,23.09466972686308,24
2,PL,73,110,176,52.46667948062111,23.017960306324788,2
2,PL,73,110,179,51.58333962827693,22.902982610283676,52
2,PL,73,118,168,50.452552239618846,22.495166727931885,4
2,PL,73,119,164,51.431220710701794,21.738054235885134,7
2,PL,73,119,177,51.075489,21.281689,1
2,PL,74,109,170,52.25332400930063,17.422270627874582,3
2,PL,74,112,166,51.201347273945345,18.528330347679464,7
2,PL,74,112,170,51.785038309067666,17.89910453020661,14
2,PL,74,112,172,51.593414527321876,18.65702521659634,2
2,PL,74,115,166,50.6152445177445,17.641507871794566,2
2,PL,74,115,170,51.80991943765421,16.73356712070167,2
2,PL,74,115,171,51.081690207949165,16.222396106449807,27
2,PL,74,117,166,50.51611127863471,18.58522417160192,26
2,PL,75,114,165,53.61406374836442,21.279591044850324,10
2,PL,75,116,165,53.782882761864165,21.528165392415364,4
2,PL,75,116,176,53.272575828436715,22.813049829731675,34
2,PL,75,116,178,54.07665759770906,22.64583845925503,27
2,PL,76,117,166,50.418846081969676,19.254746591032006,2
2,PL,76,117,174,49.93054901621812,19.696615333943758,35
2,PL,76,117,177,50.59439326451607,20.0222830953855,2
2,PL,76,118,167,49.80975999246108,21.8196917318135,52
2,PL,76,118,168,49.96007000000001,23.095799999999997,1
2,PL,76,118,177,50.46270499298656,21.274328108994894,4
2,PL,76,119,177,50.71428642141458,20.72891117734093,17
2,PL,77,109,163,52.97634300000001,16.32581,1
2,PL,77,109,169,53.396656645108365,16.569525262014558,6
2,PL,77,109,170,52.65839033982383,16.893639346158395,11
2,PL,77,111,163,53.23858138332161,15.02400644518584,59
2,PL,77,111,169,53.78882372225417,16.018455903230937,19
2,PL,77,115,171,51.65718100000001,14.814420999999998,1
2,PL,78,108,162,52.740526,20.298494,1
2,PL,78,109,170,52.737514000000004,18.097224,1
2,PL,78,109,173,53.14428975640471,18.428019107721045,8
2,PL,78,112,173,52.590765,18.989648,1
2,PL,78,114,162,52.936696648455836,20.502422300535912,4
2,PL,78,114,165,53.5701301322943,20.431728992582325,43
2,PL,78,114,173,53.289752714012664,19.282757940687052,27
2,PL,79,108,162,52.49991816516207,21.23215304085736,38
2,PL,79,108,164,51.95045239337392,21.361736625420043,9
2,PL,79,108,172,52.12065329971363,20.324458291581337,17
2,PL,79,112,172,51.84104736239534,19.394770305369295,17
2,PL,79,119,164,51.60130698435345,21.217025971905535,19
2,PL,79,119,172,51.5686721686128,20.063018399383726,4
2,PL,79,119,177,51.15358978236329,20.56065578961496,7
2,SE,80,122,186,63.10351500000001,18.371346999999997,1
2,SE,80,124,181,65.00495594188077,20.22587411743981,5
2,SE,80,124,184,64.2316308928179,20.38579434606292,54
2,SE,80,124,186,63.29785584666122,18.58304320378436,9
2,SE,80,126,181,65.42280381228016,18.757918005663562,9
2,SE,80,126,195,65.22370852868107,18.13513352721984,4
2,SE,80,130,181,65.52399854491547,19.758602405733953,30
2,SE,81,123,185,56.51272197294773,15.543560339504708,16
2,SE,81,123,192,56.84684221932602,13.817339312475129,9
2,SE,81,123,194,55.89676321648964,13.727802625024834,46
2,SE,81,128,192,57.269033930843676,13.556666602635147,11
2,SE,82,126,188,64.74274900000002,15.802440999999996,1
2,SE,82,126,195,65.25991982371998,16.57356198526801,52
2,SE,82,129,186,63.68735151708427,17.118146270873623,3
2,SE,82,129,188,64.04785690533399,15.289502586024097,57
2,SE,83,120,183,67.84706852643873,20.45274087484401,40
2,SE,83,120,191,67.11939044851327,20.20794352195046,26
2,SE,83,120,196,67.12024107376722,23.07016531775233,8
2,SE,83,126,195,66.19714256581705,17.37619662014474,9
2,SE,83,130,181,65.90980027154731,19.545007165801398,4
2,SE,83,130,191,66.50573611056227,20.019396374128352,39
2,SE,83,130,196,66.03266476727174,22.50882042008744,24
2,SE,84,121,185,57.09254206295284,16.290685348488065,4
2,SE,84,121,187,57.40279356773562,18.25077255153015,42
2,SE,84,121,189,58.16537682046023,16.406470010750223,2
2,SE,84,125,189,58.54853500000001,16.646527,1
2,SE,84,128,189,58.001822,15.750322,1
2,SE,85,125,189,59.12034719805053,16.66187712355443,21
2,SE,85,125,190,60.06852756566242,17.216861386969168,63
2,SE,85,131,189,59.41564166139297,15.442328645259433,3
2,SE,85,131,190,60.16849244505863,15.687522791110812,3
2,SE,85,131,193,60.1246972330078,14.812142860467858,10
2,SE,86,128,180,58.31695099709004,12.483841390915961,28
2,SE,86,128,189,58.48217366486574,15.320189347209867,14
2,SE,86,128,192,57.72496082601361,13.227303107579472,7
2,SE,86,131,180,59.32030095107955,12.554571557457193,2
2,SE,86,131,189,59.14152732126697,14.976867465565634,5
2,SE,86,131,193,60.12054327904044,13.302796531976515,13
2,SE,87,122,186,62.76112601907095,16.68849735111869,13
2,SE,87,122,197,61.840793165714864,16.927679134194914,41
2,SE,87,127,182,61.806419880274355,14.125713256888362,49
2,SE,87,127,193,60.948433,15.232090999999999,1
2,SE,87,127,197,61.31094410671853,15.655625620979952,10
2,SE,87,129,182,62.91366500000001,14.157175000000002,1
2,SE,87,129,186,63.0363257070447,15.232221263413136,6
2,SE,87,129,188,63.221391000000004,14.467226000000002,1
2,SE,87,131,193,60.7536144847476,13.568386341344548,2
2,TR,88,133,199,37.00371686097025,28.057747904614374,9
2,TR,88,133,203,38.67230834769599,29.219402723992822,2
2,TR,88,133,213,37.52977849055028,27.396351166171446,4
2,TR,88,140,203,38.650310062022605,30.32246815390094,3
2,TR,88,143,199,36.743630086049116,29.058239883613542,22
2,TR,88,143,203,38.33478840260566,30.122551045256202,11
2,TR,88,143,211,37.2826291139664,30.617376289197114,43
2,TR,89,132,198,37.920338715257,40.75023971642315,67
2,TR,89,132,212,38.22913593543364,42.21594657581484,17
2,TR,89,132,215,37.29011541961287,38.79143437984078,3
