filename,country,iso,lat,lng,fold,country_index,a,b,c,coarse,fine
00937a4d0d6b4653b84e010a74a70afb.jpg,Sweden,SE,55.735412,13.860623,0,10,81,126,183,62,205
00962bcda8a74486be91dc7fe4986b4c.jpg,Spain,ES,41.103312,-1.168238,4,2,20,34,53,16,57
00a75e537d2744aca7570fe2033b6617.jpg,Iceland,IS,63.89848,-16.606319,4,6,54,80,117,38,138
00bf755ac0f84c9d90fc5a4f7ee74ba5.jpg,Sweden,SE,58.281304,12.745366,0,10,86,131,197,62,217
00bf92708e3b40b6b3c9c66cde332727.jpg,Norway,NO,68.342705,16.328299,2,8,65,107,154,51,164
00bfe0e7da0047bfb7c78f14ac33dae8.jpg,Poland,PL,51.794583,19.422899,1,9,76,119,178,57,193
00c1b46f23a742efb330ae46aa173c56.jpg,Spain,ES,39.561229,3.249621,4,2,22,29,40,17,40
00cdd5e5637641948ccfa56664dddce7.jpg,France,FR,46.297168,3.43746,2,4,39,52,80,29,89
00cffab329d1441c8886b9ebd6cebaf7.jpg,Norway,NO,69.377999,24.059308,1,8,68,101,155,49,178
00d4d532911b4b98a169f0ea1b7a2c3d.jpg,Italy,IT,46.826268,11.935988,0,7,59,85,135,42,147
00d57395be3e4bcfbc668d57f7abba53.jpg,Finland,FI,60.393724,24.43317,2,3,24,42,60,20,77
00d64b744239408da717b32664e07284.jpg,Iceland,IS,65.222486,-14.349844,1,6,50,74,109,37,131
00dfe11207564bc499724f5639bd033b.jpg,Italy,IT,37.91754,12.539982,1,7,56,88,127,45,145
00e55fccb2f94dd5aa2e35eb423543da.jpg,United_Kingdom,GB,58.538793,-4.297489,0,5,45,71,94,31,115
00e7b198280a4879bb6d1d89e222bace.jpg,United_Kingdom,GB,56.901067,-5.019641,4,5,47,70,105,34,106
00eb2764b1304e9e961a630fe3ecb1b7.jpg,Sweden,SE,65.449526,19.401993,2,10,87,125,189,61,207
0107c5d7064d4e1b909e216d4c71a09a.jpg,Italy,IT,40.450208,17.333467,1,7,61,84,126,43,150
010d1f7b2e284eaea70caaef4688fbbf.jpg,Norway,NO,68.661288,15.525995,1,8,65,107,160,51,164
0113aa74ccb4409fb4788ddb41c60d6a.jpg,France,FR,43.1632,-0.109384,1,4,33,51,78,24,96
011ad31d608747d2a606e95e15766468.jpg,Spain,ES,43.728035,-7.716684,2,2,16,31,47,15,53
011cd0131f1b4a7db7a62155c7279d37.jpg,France,FR,47.289175,1.796063,4,4,37,53,81,25,95
01204bb1cc974cebb6b59957b76bc699.jpg,Germany,DE,51.46135,14.74825,0,1,9,16,35,10,25
012e938238004624a16cf5740c81b0a8.jpg,Spain,ES,39.994325,3.845642,4,2,22,29,40,17,40
0136861569f44336a7e199f9d4049bdc.jpg,Finland,FI,61.938738,23.963101,2,3,24,44,59,20,60
013dab95aed1425185b471f4ec69f0ca.jpg,Sweden,SE,57.972152,16.238288,0,10,82,127,193,64,214
014788dda4ab4cd0974ac28a0bd448a5.jpg,Norway,NO,66.469251,14.856078,2,8,70,96,161,50,174
014d4abc27f042ceb0791d6dcd16b882.jpg,Norway,NO,63.465881,11.130797,4,8,69,106,149,50,179
014ecfcea3b749d0b14ac4213e47de50.jpg,United_Kingdom,GB,58.506131,-6.261553,1,5,45,71,95,31,100
016101fe780a4a67ba3424b51c1f95ca.jpg,Sweden,SE,60.237818,13.456887,1,10,85,124,186,60,200
01615a38a6d54005a77a7aef896b5b9c.jpg,Italy,IT,40.534118,17.482498,0,7,61,84,126,43,150
0174315f89f74b86acb944b581740335.jpg,Belarus,BY,53.793169,25.37485,1,0,5,8,13,4,11
0178f2f56de942f2bdc7976c3174084c.jpg,Spain,ES,43.036498,-8.797333,4,2,16,31,47,15,53
018268d2fd8a4bafbbbe32f8a8303ced.jpg,Norway,NO,64.950148,13.183342,1,8,69,100,152,50,173
018417aee54c42c292dc8dc2f9cfa9a1.jpg,United_Kingdom,GB,56.021766,-2.841525,1,5,41,66,100,34,111
018a7fe033084603bd87c0a255fcd5a4.jpg,United_Kingdom,GB,57.5645,-4.440971,0,5,47,65,91,31,110
018c77531a4841e790523dc752ce83a9.jpg,Finland,FI,65.4812,26.797539,2,3,25,46,71,23,72
01978ef358174653a2a83b2f0bc5c205.jpg,Spain,ES,42.543759,-8.797509,4,2,16,31,47,15,53
019ce075192e4fa39c1cc8398f8c8fae.jpg,United_Kingdom,GB,58.040677,-5.24709,2,5,45,71,95,31,110
019f59e0d286453985d10740ede42939.jpg,Germany,DE,55.006625,8.397612,4,1,12,23,26,8,30
01a2220866b64047ab36bfcaa2e850fa.jpg,Germany,DE,50.457473,7.179745,4,1,14,19,30,6,32
01a2d85b99ce4b70b5fa7947c07349a4.jpg,Turkey,TR,40.262079,29.147448,1,11,93,140,208,69,230
01a838bfc1014b62bb3669ef272b0678.jpg,Spain,ES,28.928276,-13.652843,1,2,19,25,37,13,45
01b8c8b205c6494d998861669217921a.jpg,Sweden,SE,56.885884,14.229187,0,10,81,126,183,62,213
01b988b26a784750bb4b3ab63b95c5fe.jpg,Germany,DE,53.579789,12.725136,4,1,11,14,34,10,39
01ca771cd492488aa068bdf46f79b6e9.jpg,Iceland,IS,65.492488,-23.648453,4,6,51,78,112,36,128
01d314a2d5234c0d824d257ec1266d5a.jpg,France,FR,43.668955,0.535842,4,4,33,51,78,24,96
01e1b61af7f54304a4ce4857438d0898.jpg,Italy,IT,42.819265,10.288272,4,7,63,95,128,46,155
01e21430df8c421bbace5dda3cc09ecc.jpg,Finland,FI,64.139262,28.007642,1,3,28,45,61,18,75
01e3915d80cb4799942e0d86839d45b5.jpg,Norway,NO,70.176525,23.895657,0,8,68,98,151,49,161
01eab2f6b6bc415b96db6aa460c5b7bf.jpg,Finland,FI,63.123632,22.698514,0,3,29,41,65,22,73
01f43d18fb644adebebfc2358b031672.jpg,Norway,NO,62.957201,11.011846,4,8,66,106,149,52,179
01f6bbca55144eb195c98ac212cc173c.jpg,Italy,IT,42.651416,12.373669,4,7,60,87,130,46,152
01f9471bda184521a7d9d773c2c0f74f.jpg,Spain,ES,38.533243,-3.493837,2,2,23,33,50,14,44
020a0bcad3054bcfb79fe79379332747.jpg,United_Kingdom,GB,52.141722,-1.904786,4,5,43,69,98,32,113
020df95d2fe541fa88ead414f4f7e361.jpg,United_Kingdom,GB,56.515266,-5.931793,1,5,47,70,105,34,106
021be4c6462a408dab42813843fdd598.jpg,France,FR,46.399715,-1.32036,2,4,37,55,79,24,84
022f1af55c6443ac9bd4462ec77c28c5.jpg,Norway,NO,65.832434,14.891018,0,8,70,96,161,50,174
0241c8cb9e7845c0a58ba7a608fe289c.jpg,Poland,PL,50.670538,20.29991,4,9,79,115,164,58,186
02486e64fed044d9a123ec5b319d377d.jpg,Finland,FI,64.415905,28.438687,1,3,28,45,61,18,75
024c686452fb4bf1830effd5d28a8a23.jpg,Turkey,TR,41.855755,32.819442,1,11,94,141,205,68,227
024f8bbb735344c2a20ba35ebbd04a04.jpg,Iceland,IS,65.364323,-14.850339,0,6,50,79,109,37,131
025337a5ed2e4200a52b619aed5e46fd.jpg,Iceland,IS,65.414525,-21.883301,4,6,51,73,122,36,134
0255439713a5460394aa4fbf413bb932.jpg,France,FR,46.002457,2.193933,1,4,37,57,88,24,86
02589dff14364941a8f431a5a30f9679.jpg,France,FR,45.037538,-0.546996,2,4,33,51,79,24,88
025aebdfbf544dcd8c09491fd660f8a3.jpg,Turkey,TR,38.671617,41.199049,4,11,89,132,210,67,223
027116adbe8f4ecc80545f4da6fb6687.jpg,Spain,ES,39.435311,2.901971,1,2,22,29,40,17,40
027d74a0e6d4499890fe7102dfd6a483.jpg,Germany,DE,50.161007,7.94395,2,1,14,19,30,6,32
027e9d36a4124de8a1ec481387002527.jpg,Sweden,SE,57.106503,18.320732,2,10,82,120,182,64,202
027ecf3cb22b43458e094200e1e8dfeb.jpg,Spain,ES,42.546068,-6.545819,4,2,16,31,41,15,43
0286769eb75846c3b56da0fd12ea2c0a.jpg,Sweden,SE,61.664889,16.058077,0,10,83,129,184,63,211
029301fc439f441b8ae3069a8cde8bd8.jpg,United_Kingdom,GB,52.122193,1.350357,0,5,42,61,106,32,117
029b77143bc645849e89ed967a36190e.jpg,Poland,PL,53.979933,16.029387,4,9,78,114,163,59,194
029c1b07044c4beba4c9a99d3ad87b66.jpg,Turkey,TR,40.929574,40.071086,4,11,95,138,207,67,221
029e81ada9364b89aa7de702cf506c14.jpg,Germany,DE,51.044009,11.542572,0,1,15,22,20,11,29
02a02543f8e04e9099d86e8d3531d175.jpg,Iceland,IS,65.207334,-21.394387,2,6,55,73,118,36,133
02a71b085fcf43c0a221177eee9831f2.jpg,Sweden,SE,60.156197,13.536888,4,10,85,124,186,60,200
02bd464c45204d89b79820055f487f68.jpg,Germany,DE,49.734777,11.693424,0,1,15,13,20,11,31
02c6013afbed4707a6b0c5bfd58bba2c.jpg,Finland,FI,67.674354,24.220713,0,3,27,43,62,21,68
02c6972865ba4b38911fad8198854591.jpg,Italy,IT,39.046161,8.424981,0,7,58,94,136,47,153
02cd0122233b4402b3fcfd4894ef09e9.jpg,Iceland,IS,64.845934,-13.78368,0,6,50,74,123,37,135
02ce317562c24466bff1177201f4737c.jpg,Poland,PL,52.841454,17.986882,4,9,76,119,169,54,196
02d5e9738e0c48819240dd2b4d26af0a.jpg,Germany,DE,52.716155,12.452907,1,1,11,14,19,10,28
02e0c2065d3449feacb4b0b81eb6e89e.jpg,Norway,NO,58.999442,6.087284,0,8,64,97,146,53,169
02e43058f97a47b5a27a340800c372ad.jpg,United_Kingdom,GB,55.984923,-2.896377,1,5,41,66,100,34,111
02f49a8f8a614cc1a870d1d9003ec954.jpg,Turkey,TR,39.524323,44.238627,4,11,92,142,200,67,237
02fcc433a3684106b68a8457cb7ea6a1.jpg,Italy,IT,44.516523,8.9887,4,7,57,92,134,44,146
030f2ae46f984a799859b11139a9e2ed.jpg,Poland,PL,51.494168,23.545667,1,9,77,113,166,55,198
031de3dea94b44bd99a7730837ad0bc0.jpg,Germany,DE,52.249845,7.641704,0,1,8,18,29,6,35
032f919d7b6f480a95f3c007eb5e8701.jpg,Poland,PL,54.705999,18.390373,2,9,72,117,176,54,185
0340df1aad1c41b88662826c1d6b5598.jpg,Norway,NO,59.217874,5.453483,2,8,64,103,159,53,170
034522568c2b4a1aa0ee9d3cfcd16ceb.jpg,Sweden,SE,55.617004,14.199052,0,10,81,126,183,62,205
034a22002d0d414e9147a873a065d059.jpg,Poland,PL,51.29785,22.142687,0,9,77,113,166,55,180
034a987fc48b45679a1fdcd0ffe74d97.jpg,Sweden,SE,63.302134,18.523599,1,10,87,121,196,61,216
034b1c2a3da14970a76f120adca7c174.jpg,Turkey,TR,38.427501,42.128318,2,11,89,132,212,67,236
035cd460f00e49df849bde4103f3831a.jpg,France,FR,43.463479,1.027612,1,4,33,58,78,24,96
035d42abc82b4f12bc8d57d1398e18b6.jpg,Finland,FI,62.904425,30.219035,1,3,26,40,57,19,71
035e5970e12c45f58e042891e9c978cb.jpg,United_Kingdom,GB,50.227643,-5.078651,1,5,40,63,92,30,102
037031643b474867a73ac8b7ffe9a2b3.jpg,Spain,ES,37.824225,-0.8189,4,2,17,30,39,12,47
03728522083445e0a76b24b97201ad59.jpg,United_Kingdom,GB,55.128033,-4.993662,1,5,46,62,97,33,103
0375aab048564dd8bfed5cab97c0778d.jpg,Finland,FI,64.25866,29.170698,2,3,28,45,61,18,75
0376b35448a249bdb4ad4b20b3af32ff.jpg,Germany,DE,53.806674,10.4825,1,1,12,23,32,8,33
03790fc9dd444549aad2c9acdf063bea.jpg,Germany,DE,50.084061,10.965625,1,1,15,13,20,11,29
037db81e9d9c4c3dba8d632c8d5f23b1.jpg,Sweden,SE,56.975206,18.314161,4,10,82,120,182,64,202
038210b687c94694ac5bccdc77a48f61.jpg,Poland,PL,54.729503,18.23875,0,9,72,117,176,54,185
03873c399ab0473898be6b7749405297.jpg,United_Kingdom,GB,58.062623,-5.016091,0,5,45,71,94,31,110
038757d2d54f47738b6c9509b7418953.jpg,Italy,IT,45.039501,8.428196,1,7,57,92,137,44,151
038bf801b12c483c8bbe81ccc36020cc.jpg,France,FR,49.514203,3.765998,4,4,32,48,84,25,80
0394061466c844b88b9a45bad423f525.jpg,Italy,IT,43.579006,13.517528,4,7,60,87,140,46,148
039af00417e34a63a272eef398da30ea.jpg,Italy,IT,44.415407,12.030543,0,7,63,95,143,42,159
039b2faa13de41afb097b0a731850244.jpg,Sweden,SE,62.395855,13.938966,4,10,83,124,195,63,208
03a611932d1142008a2bd85c70ec7682.jpg,Poland,PL,52.519537,21.122723,4,9,76,112,170,56,190
03a995dbc48140b5860ff87d1cd69873.jpg,Poland,PL,52.205789,23.17661,1,9,77,113,166,55,198
03ab636551bb45d4b2f5f4cd4500bafd.jpg,Belarus,BY,52.493844,23.717723,1,0,2,6,12,2,8
03afa1a25f3740b28637e64ffd368af2.jpg,Germany,DE,53.454319,8.344698,0,1,12,12,22,8,22
03afbf5bcb444bb3927a6fc5d91c8654.jpg,Belarus,BY,53.416355,30.389823,2,0,4,10,16,5,14
03b6cdffb18d444faf01788645b56ef1.jpg,Belarus,BY,54.611587,27.909403,4,0,3,7,14,4,5
03c58e4f51d44b7f80a585800fea69b4.jpg,Italy,IT,42.985037,11.958973,1,7,60,87,130,46,152
03ca72ebd2e54a3e9239f27b7abb769d.jpg,Iceland,IS,64.778234,-14.430374,1,6,50,74,123,37,135
03cc568ab0ff44b99ddd24421bed6a5d.jpg,Poland,PL,53.172641,23.041911,4,9,74,108,177,56,188
03cc694911264258ba907f8b818e606d.jpg,Poland,PL,51.480985,21.469338,2,9,77,113,166,55,180
03e2bda4d68f46a0bd56093ba2cea011.jpg,Norway,NO,62.239873,11.768325,4,8,66,99,157,52,176
03ef4145ed7e415a8c0776372d330f54.jpg,United_Kingdom,GB,53.147811,0.172069,1,5,44,68,99,35,118
03f24504e5654a91bb92a7d4fe8845cb.jpg,Germany,DE,53.439991,8.340358,0,1,12,12,22,8,22
03fcc32521a942c0b0c860fa6e1f26c6.jpg,Belarus,BY,52.519364,25.027114,1,0,2,9,12,2,12
03ffa76f07444c6bb14e071171425505.jpg,Iceland,IS,64.899996,-13.897523,1,6,50,74,123,37,135
0401de4066dd42e1b19bf95116004a0e.jpg,Germany,DE,48.86208,11.779034,1,1,10,20,21,7,31
0403a4f730194dad9f34bd1e7f178e31.jpg,Spain,ES,41.739356,-3.171023,2,2,21,34,49,16,52
0411b94983444843a98e5b84bb3a57d4.jpg,Poland,PL,51.478109,15.268282,2,9,73,118,171,57,192
04129a2e3f864f6da9278a0ffde6722e.jpg,Sweden,SE,61.710133,15.693805,2,10,83,129,180,63,211
041706580b224db6866e3b762fc2bf72.jpg,Finland,FI,62.530215,28.540799,0,3,26,40,68,19,66
0417da48c4cf41329b52d73f9393b56a.jpg,Finland,FI,63.918825,29.182165,2,3,28,45,61,18,75
0417f7e29a564468875c73edaae482fa.jpg,Poland,PL,51.349278,21.054446,4,9,77,112,164,55,186
041d2441f5374cfa8838b04acbc3d85e.jpg,Norway,NO,69.219544,19.314335,4,8,65,104,147,51,162
04201d82064b486a963192ee906c1d10.jpg,Spain,ES,40.358605,-1.086697,4,2,17,30,46,12,51
04267539a7b64e52bb6bc5eb0180fdbf.jpg,Spain,ES,39.485393,3.158413,0,2,22,29,40,17,40
042748125d7a4d99bad3aea7843856db.jpg,Poland,PL,50.23943,18.938704,4,9,79,109,175,58,195
042c08df840a4c739149122c891e1489.jpg,Poland,PL,53.366503,14.817662,2,9,78,111,167,59,182
042ebf6ccf084d6eb0d8dc69c49cd455.jpg,Spain,ES,40.05615,-3.071862,0,2,21,33,50,16,44
04372647afb8401b96814eccf9c92dcd.jpg,Belarus,BY,55.054708,26.893652,2,0,5,8,5,4,0
043d6117686248678e87f08088bc8748.jpg,Norway,NO,58.306187,6.422033,2,8,64,97,146,53,169
044cb462376441d3b3f91753383bbf44.jpg,Poland,PL,51.188283,17.165946,4,9,73,118,162,57,183
044d2f201efe46409ea542a3f80be7a3.jpg,Italy,IT,46.640468,11.686222,0,7,59,85,135,42,147
045451835e3f4ae797b03a52f941c174.jpg,France,FR,44.685847,-0.86745,1,4,33,51,85,24,88
0457cf63deb04551bdae61b497339dad.jpg,Turkey,TR,36.901781,28.273484,0,11,88,133,206,71,229
045cf067c8d54f42800e777f015cba32.jpg,Poland,PL,49.3573,19.036121,0,9,79,109,175,58,191
04607137d71a43a59ea0a16e5b23309a.jpg,France,FR,50.766277,2.837808,1,4,32,48,84,25,80
047473be4af246d6b0657e021857c584.jpg,Italy,IT,44.559117,7.160927,0,7,57,92,134,44,146
0478b6b548e54adcb05673e1e55b593e.jpg,Germany,DE,52.503239,7.200847,2,1,8,12,29,6,35
0484a47f65884c1a949f9e1dc2dfd01e.jpg,Spain,ES,42.745708,-0.516635,1,2,20,34,53,16,57
04934daa3305414ea8f6474011d04931.jpg,Belarus,BY,53.287655,23.939854,2,0,2,6,13,2,10
04a564954b384352aadef83c91724d05.jpg,Turkey,TR,38.492373,28.04968,1,11,88,134,198,71,224
04b61699582f4503be8d910e28046bf7.jpg,United_Kingdom,GB,54.593792,-5.695874,1,5,46,62,97,33,116
04bbb772a912429da1d74023e06995d2.jpg,Sweden,SE,65.486279,19.329744,2,10,87,125,189,61,207
04d131ec538b46ba8d68de0af396242e.jpg,Belarus,BY,55.16685,30.316846,0,0,7,11,1,0,1
04de89624887493e89dfc5dedfb20959.jpg,Germany,DE,52.889452,12.265368,2,1,11,14,19,10,28
04e3f7d876e24d5aad780ab92cd1426c.jpg,Poland,PL,50.652778,17.136212,1,9,73,118,162,57,183
04e582fc17904e848809409115d074a3.jpg,Turkey,TR,38.271251,40.949277,4,11,89,132,210,67,223
04e8af0635b646f587744c71513794be.jpg,Italy,IT,43.013803,11.910282,2,7,60,87,130,46,152
04ee18e47b0a4e328128a22b0b5f5afc.jpg,Poland,PL,53.671599,21.313249,1,9,74,108,165,56,184
04f4c44aee764ddb916de149a250b0ab.jpg,Norway,NO,65.212997,13.37772,4,8,69,100,152,50,173
04f79578dbe3471394e0b5469edd72a8.jpg,Finland,FI,61.680837,27.036604,4,3,26,39,63,19,78
04f7d760e8ce4562ae2600cdfc4e78d3.jpg,Norway,NO,61.762604,6.24775,4,8,71,102,153,48,160
050610f384af478ab6c60a60a75993d9.jpg,France,FR,44.006018,-1.027782,4,4,33,51,85,24,90
051ed89945584dbc845e74defa7874cc.jpg,Finland,FI,63.536019,25.748219,0,3,31,36,66,18,63
052b421b96fb40579bb0c3bb9d45f007.jpg,France,FR,49.020105,2.702849,4,4,32,48,83,25,93
052dad75011f4f379b898a95c3c43f63.jpg,Germany,DE,51.357571,7.346681,2,1,14,18,29,6,23
052e388a2c514058bb0af6164217b122.jpg,France,FR,45.775878,2.936163,1,4,39,57,88,29,89
0530fd077d5a47d48fd26ccc14d6d61e.jpg,Italy,IT,44.581672,10.910893,4,7,63,95,143,42,159
053bbfa8abc24812b9ff11460e9d644d.jpg,Italy,IT,45.188992,7.657575,1,7,57,92,134,44,146
0549ff1cb8cc4dc5b234ff5f52be5522.jpg,Poland,PL,50.02902,19.80091,4,9,79,115,175,58,191
0552a2f3597b41e4acb8c7dc460ce711.jpg,Norway,NO,64.702727,14.059561,0,8,69,100,152,50,173
056166095f004be3b2e8aee429f2f8e0.jpg,Norway,NO,68.622567,15.66728,1,8,65,107,160,51,164
05620bec498949b1849896dc3ac88f13.jpg,Turkey,TR,37.223707,39.870056,2,11,89,132,210,67,232
0562251be34d4897bb2713ade1341d3e.jpg,Belarus,BY,55.015351,29.406464,0,0,7,11,1,0,13
056e72f9141a4f52ac338fdfd34d42f5.jpg,Turkey,TR,39.434617,30.677406,2,11,94,140,204,68,226
05784411cf3644069aa39771da9908b1.jpg,Germany,DE,52.49548,11.026611,2,1,11,17,32,8,28
057da527503d45cfb5bab9d39611fa09.jpg,Poland,PL,51.654388,21.585578,0,9,77,113,166,55,180
059e1d91ace34517ae074aca3f4c1ba9.jpg,Italy,IT,38.125682,15.007121,4,7,56,90,138,45,158
05a3a68959364bbf85541fd82bce2dbe.jpg,Norway,NO,63.194034,8.879119,2,8,71,106,158,48,179
05a58a4338ee49db808e82fef2205d12.jpg,Poland,PL,53.402382,15.550994,1,9,78,111,163,59,182
05b366f380de4e16af0834b45f54d98f.jpg,Iceland,IS,65.074921,-21.107756,0,6,55,73,118,36,133
05b6baac717a46eb9a409a5cb5d3e7f3.jpg,Italy,IT,36.82738,14.532361,0,7,56,90,133,45,149
05ba57cfd2624c32b205ca8744f24792.jpg,Finland,FI,65.435701,26.853744,1,3,25,46,71,23,72
05bb10f8738f4a008667dde7aeb929b5.jpg,Belarus,BY,54.501517,25.876029,4,0,5,8,3,4,0
05bf355c878b42b199c9b2a6164feabe.jpg,Poland,PL,52.681865,22.297236,2,9,74,112,170,56,190
05c63dc4e02f49548153607818e61714.jpg,Germany,DE,47.517677,10.287084,0,1,13,21,31,7,38
05d836fde40d4ec7870de47778b12f27.jpg,Spain,ES,41.990718,2.75894,2,2,20,24,52,17,54
05de84694a26477b85651132549583d7.jpg,Poland,PL,51.436566,22.366222,4,9,77,113,166,55,180
05de913d23c744379ef9346a89a61098.jpg,Turkey,TR,38.95656,29.356569,1,11,88,140,204,71,226
05e2ae7175d14e0d885af4c840191eda.jpg,Germany,DE,50.399316,7.84631,2,1,14,19,30,6,32
05efda5f30d844609d012db6e1e3b796.jpg,United_Kingdom,GB,55.205507,-6.590937,2,5,46,62,97,33,116
05f2b4f174f648eda5b3f15cf41ca437.jpg,Belarus,BY,55.700056,28.212646,1,0,0,2,15,0,3
05f96720d56a426e98f1731fa86088fb.jpg,Italy,IT,40.170046,18.465592,0,7,61,84,126,43,150
05fef6dcbaf34d51a15406d68f2e63cf.jpg,Poland,PL,52.666524,21.186827,1,9,76,112,170,56,190
0600c77f10de4ff09d55755a2b6f7e5a.jpg,Norway,NO,61.685757,12.001238,1,8,66,99,157,52,176
061280e864e34f96ac22414f154ac568.jpg,Germany,DE,53.671187,7.473126,4,1,12,12,22,8,22
06148a313b5a4ef19b7b84eb0c000b1e.jpg,Poland,PL,53.283219,18.8963,4,9,76,110,168,54,181
061c47e7b5f8422a9eabd8bce82ce7e8.jpg,Finland,FI,65.875342,25.589188,0,3,25,46,55,23,65
061e5dfca3b74607ab295f97e3f05dc2.jpg,Italy,IT,37.805217,12.451233,4,7,56,88,127,45,145
06213ba7082d4e4c9bfe58075df5ecdb.jpg,Poland,PL,54.327182,17.281965,0,9,72,117,179,54,185
062ba9f2d82841ec93fc441df69677e2.jpg,France,FR,44.650906,2.271396,0,4,33,57,88,24,86
0633facd400744aeb92838d25f93c8e9.jpg,Italy,IT,45.848418,11.935953,2,7,59,85,135,42,156
06411dab4a8b4ef8903e40f6af2af1d7.jpg,Belarus,BY,53.985837,30.465967,2,0,4,10,16,5,14
064a70547b1f43a6ad878ad8f3c68959.jpg,Spain,ES,37.717789,-1.579756,1,2,17,30,39,12,47
064bff5370364aefaadb04070ea67ae9.jpg,Turkey,TR,40.810778,31.652018,1,11,94,141,205,68,227
064c3f094f0940348ac783b929ecd674.jpg,Norway,NO,60.2219,6.436061,1,8,64,103,159,53,163
065af1d897f24e32892db300c218d95a.jpg,Norway,NO,68.502395,16.894419,4,8,65,107,154,51,164
0660a5f1d0ab4494b248f4266126f7e9.jpg,Germany,DE,52.429465,7.036078,0,1,8,18,29,6,35
066ea50d33b44d35a215887c337e7488.jpg,Germany,DE,52.169167,7.146733,1,1,8,18,29,6,23
066f81fc754e49b0b397b31d1473f5cd.jpg,Finland,FI,60.675659,23.096436,1,3,24,37,54,20,69
067095dd704b4b368d3e489913525b8a.jpg,Iceland,IS,65.204165,-13.814302,0,6,50,74,109,37,131
0676cc142ee94ff4a8fe5e890db0a351.jpg,Turkey,TR,39.904398,42.342804,0,11,92,142,200,67,237
067ae679d02f4287bda87f93198b1cd6.jpg,Poland,PL,51.503922,23.561949,0,9,77,113,166,55,198
068510bd864f4ff2b465cb110c24e44e.jpg,Iceland,IS,65.771567,-17.177925,0,6,52,72,116,40,127
0693123b10044a9ca2e74ba32a6abdda.jpg,Germany,DE,52.577898,8.613526,1,1,8,12,22,8,35
